item_code,brand_x,Master Catalogue name,medicine_type_x,exp_sku_brand,mod_brand,count_syp,exp_sku_brand2,exp_sku_brand3,exp_sku_brand4,exp_sku_brand5,id,brand_y,medicine_type_y,sku_brand,new_brand,new_brand2,cosine,max_cosine,salt_flag,mod_brand2,uom_flag,uom_x,uom_y,pack,manufacturer,catg,subcatg,mrp,medicine_type_flag,count_cap,count_tab,count,mod_cosine,quantity_x,quantity_y,quantity_flag,strength_flag,strength_x,strength_y
33430,gabapin plus tab 100mg 10s,,tablet,gabapin plus,gabapin plus 100 10s,,gabapin,gabapin,gabapin,,199320.0,gabapin plus 100 tablet 10s,tablet,gabapin,gabapin plus 100 10s,gabapin plus 100 tablet 10s,,,0.0,gabapin plus tablet 100mg 10s,,,,10s,Intas Pharmaceuticals Ltd,,,146.5,,,1.0,1,,,,,,,
33445,daflon tab 1000mg 18s,,tablet,daflon,daflon 1000 18s,,daflon,daflon,daflon,,382540.0,daflon 1000mg tablet 18s,tablet,daflon,daflon 1000 18s,daflon 1000mg tablet 18s,,,0.0,daflon tablet 1000mg 18s,,,,18s,Serdia Pharmaceuticals India Pvt Ltd,,,435.6,,,1.0,1,,,,,,,
33449,glucreta s tab 10/100mg 10s,,tablet,glucreta s,glucreta s 10/100 10s,,glucreta,glucreta,glucreta,,377595.0,glucreta s 10mg/100mg tablet 10s,tablet,glucreta,glucreta s 10/100 10s,glucreta s 10mg/100mg tablet 10s,,,0.0,glucreta s tablet 10/100mg 10s,,,,10s,Torrent Pharmaceuticals Ltd,,,220,,,1.0,1,,,,,,,
33451,newcita tab 10mg 15s,,tablet,newcita,newcita 10 15s,,newcita,newcita,newcita,,372432.0,newcita 10 tablet 15s,tablet,newcita,newcita 10 15s,newcita 10 tablet 15s,,,0.0,newcita tablet 10mg 15s,,,,15s,Alkem Laboratories Ltd,,,151.03,,,1.0,1,,,,,,,
33455,aloja m tab 10s,,tablet,aloja m,aloja m 10s,,aloja,aloja,aloja,,379479.0,aloja m tablet 10s,tablet,aloja,aloja m 10s,aloja m tablet 10s,,,0.0,aloja m tablet 10s,,,,10s,Indoco Remedies Ltd,,,87.58,,,1.0,1,,,,,,,
33456,sitaxa dm tab 10/100/500mg 10s,,tablet,sitaxa dm,sitaxa dm 10/100/500 10s,,sitaxa,sitaxa,sitaxa,,383480.0,sitaxa dm 10/100/500 tablet 10s,tablet,sitaxa,sitaxa dm 10/100/500 10s,sitaxa dm 10/100/500 tablet 10s,,,0.0,sitaxa dm tablet 10/100/500mg 10s,,,,10s,Torrent Pharmaceuticals Ltd,,,230,,,1.0,1,,,,,,,
33458,diamicron xr tab 60mg 15s,,tablet,diamicron,diamicron 60 15s,,diamicron,diamicron,diamicron,,382839.0,diamicron xr 60mg tablet 15s,tablet,diamicron,diamicron 60 15s,diamicron 60mg tablet 15s,,,0.0,diamicron tablet 60mg 15s,,,,15s,Serdia Pharmaceuticals India Pvt Ltd,,,231,,,1.0,1,,,,,,,
33460,sitaxa m tab 50/500mg 15s,,tablet,sitaxa m,sitaxa m 50/500 15s,,sitaxa,sitaxa,sitaxa,,377340.0,sitaxa m 50mg/500mg tablet 15s,tablet,sitaxa,sitaxa m 50/500 15s,sitaxa m 50mg/500mg tablet 15s,,,0.0,sitaxa m tablet 50/500mg 15s,,,,15s,Torrent Pharmaceuticals Ltd,,,193.5,,,1.0,1,,,,,,,
33461,proxym er tab 300mg 15s,,tablet,proxym,proxym 300 15s,,proxym,proxym,proxym,,383824.0,proxym er 300mg tablet 15s,tablet,proxym,proxym 300 15s,proxym 300mg tablet 15s,,,0.0,proxym tablet 300mg 15s,,,,15s,Emcure Pharmaceuticals Ltd,,,426.6,,,1.0,1,,,,,,,
33464,feboxa tab 80mg 10s,,tablet,feboxa,feboxa 80 10s,,feboxa,feboxa,feboxa,,192420.0,feboxa 80mg tablet 10s,tablet,feboxa,feboxa 80 10s,feboxa 80mg tablet 10s,,,0.0,feboxa tablet 80mg 10s,,,,10s,Sun Pharmaceutical Industries Ltd,,,142.5,,,1.0,1,,,,,,,
33476,alvenerve tab 10s,,tablet,alvenerve,alvenerve 10s,,alvenerve,alvenerve,alvenerve,,379584.0,alvenerve tablet 10s,tablet,alvenerve,alvenerve 10s,alvenerve tablet 10s,,,0.0,alvenerve tablet 10s,,,,10s,ALVEERA HEALTHCARE,,,270,,,1.0,1,,,,,,,
33480,clarinova tab 500mg 10s,,tablet,clarinova,clarinova 500 10s,,clarinova,clarinova,clarinova,,383839.0,clarinova-500mg tablet 10s,tablet,clarinova,clarinova 500 10s,clarinova 500mg tablet 10s,,,0.0,clarinova tablet 500mg 10s,,,,10s,Mankind Pharma Ltd,,,335,,,1.0,1,,,,,,,
33488,glucreta sm tab 10/100/1000mg 10s,,tablet,glucreta sm,glucreta sm 10/100/1000 10s,,glucreta,glucreta,glucreta,,383484.0,glucreta sm 10/100/1000 tablet 10s,tablet,glucreta,glucreta sm 10/100/1000 10s,glucreta sm 10/100/1000 tablet 10s,,,0.0,glucreta sm tablet 10/100/1000mg 10s,,,,10s,Torrent Pharmaceuticals Ltd,,,230,,,1.0,1,,,,,,,
33509,itralent tab 100mg 10s,,tablet,itralent,itralent 100 10s,,itralent,itralent,itralent,,216726.0,itralent 100mg tablet 10s,tablet,itralent,itralent 100 10s,itralent 100mg tablet 10s,,,0.0,itralent tablet 100mg 10s,,,,10s,Talent India,,,150,,,1.0,1,,,,,,,
33512,voglibite gm tab 1mg 10s,,tablet,voglibitegm,voglibite 1 10s,,voglibitegm,voglibitegm,voglibitegm,,340063.0,voglibite gm 1 tablet sr 10s,tablet,voglibite,voglibite 1 10s,voglibitegm 1 tablet 10s,,,0.0,voglibitegm tablet 1mg 10s,,,,10s,Corona Remedies Pvt Ltd,,,108.9,,,1.0,1,,,,,,,
33513,glura m xr tab 100/500mg 15s,,tablet,glura m,glura m 100/500 15s,,glura,glura,glura,,377630.0,glura m xr 100mg/500mg tablet 15s,tablet,glura,glura m 100/500 15s,glura m 100mg/500mg tablet 15s,,,0.0,glura m tablet 100/500mg 15s,,,,15s,Eris Lifesciences Pvt Ltd,,,240,,,1.0,1,,,,,,,
33514,rexipra plus tab 15s,,tablet,rexipra plus,rexipra plus 15s,,rexipra,rexipra,rexipra,,383057.0,rexipra plus tablet 15s,tablet,rexipra,rexipra plus 15s,rexipra plus tablet 15s,,,0.0,rexipra plus tablet 15s,,,,15s,Intas Pharmaceuticals Ltd,,,156,,,1.0,1,,,,,,,
33517,eyorac t tab 15s,,tablet,eyorac t,eyorac t 15s,,eyorac,eyorac,eyorac,,369417.0,eyorac t tablet 15s,tablet,eyorac,eyorac t 15s,eyorac t tablet 15s,,,0.0,eyorac t tablet 15s,,,,15s,Sentiss Pharma,,,255,,,1.0,1,,,,,,,
33519,zeblong t tab 8/40mg 10s,,tablet,zeblong t,zeblong t 8/40 10s,,zeblong,zeblong,zeblong,,378254.0,zeblong t 8mg/40mg tablet 10s,tablet,zeblong,zeblong t 8/40 10s,zeblong t 8mg/40mg tablet 10s,,,0.0,zeblong t tablet 8/40mg 10s,,,,10s,Ipca Laboratories Ltd,,,127.3,,,1.0,1,,,,,,,
33520,rosycap f tab 20mg 15s,,tablet,rosycap f,rosycap f 20 15s,,rosycap,rosycap,rosycap,,379300.0,rosycap f 20 tablet 15s,tablet,rosycap,rosycap f 20 15s,rosycap f 20 tablet 15s,,,0.0,rosycap f tablet 20mg 15s,,,,15s,Akumentis Healthcare Ltd,,,268.5,,,1.0,1,,,,,,,
33553,alcothiam tab 10s,,tablet,alcothiam,alcothiam 10s,,alcothiam,alcothiam,alcothiam,,385865.0,alcothiam tablet 10s,tablet,alcothiam,alcothiam 10s,alcothiam tablet 10s,,,0.0,alcothiam tablet 10s,,,,10s,,,,245,,,1.0,1,,,,,,,
33581,jalra od tab 100mg 15s,,tablet,jalra od,jalra od 100 15s,,jalra,jalra,jalra,,382416.0,jalra od 100mg tablet sr 15s,tablet,jalra,jalra od 100 15s,jalra od 100mg tablet 15s,,,0.0,jalra od tablet 100mg 15s,,,,15s,USV Ltd,,,202.5,,,1.0,1,,,,,,,
33582,nuheme tab 10s,,tablet,nuheme,nuheme 10s,,nuheme,nuheme,nuheme,,372620.0,nuheme tablet 10s,tablet,nuheme,nuheme 10s,nuheme tablet 10s,,,0.0,nuheme tablet 10s,,,,10s,,,,195,,,1.0,1,,,,,,,
33585,eurepa v tab 1/0.2mg 10s,,tablet,eurepa v,eurepa v 1/0.2 10s,,eurepa,eurepa,eurepa,,376677.0,eurepa v 1mg/0.2mg tablet 10s,tablet,eurepa,eurepa v 1/0.2 10s,eurepa v 1mg/0.2mg tablet 10s,,,0.0,eurepa v tablet 1/0.2mg 10s,,,,10s,Torrent Pharmaceuticals Ltd,,,190.45,,,1.0,1,,,,,,,
33588,rovastat tab 10mg 15s,,tablet,rovastat,rovastat 10 15s,,rovastat,rovastat,rovastat,,293870.0,rovastat 10mg tablet 15s,tablet,rovastat,rovastat 10 15s,rovastat 10mg tablet 15s,,,0.0,rovastat tablet 10mg 15s,,,,15s,Blue Cross Laboratories Ltd,,,95,,,1.0,1,,,,,,,
33593,monocef o dt tab 100mg 10s,,tablet,monocef o,monocef o 100 10s,,monocef,monocef,monocef,,371990.0,monocef o 100 dt tablet 10s,tablet,monocef,monocef o 100 10s,monocef o 100 tablet 10s,,,0.0,monocef o tablet 100mg 10s,,,,10s,Aristo Pharmaceuticals Pvt Ltd,,,150,,,1.0,1,,,,,,,
33595,briv plus tab 50mg 10s,,tablet,briv plus,briv plus 50 10s,,briv,briv,briv,,367394.0,briv + 50mg tablet 10s,tablet,briv,briv plus 50 10s,briv plus 50mg tablet 10s,,,1.0,briv plus tablet 50mg 10s,,,,10s,Intas Pharmaceuticals Ltd,,,154,,,1.0,1,,,,,,,
33597,sitazit tab 100mg 10s,,tablet,sitazit,sitazit 100 10s,,sitazit,sitazit,sitazit,,377331.0,sitazit 100mg tablet 10s,tablet,sitazit,sitazit 100 10s,sitazit 100mg tablet 10s,,,0.0,sitazit tablet 100mg 10s,,,,10s,Glenmark Pharmaceuticals Ltd,,,145,,,1.0,1,,,,,,,
33620,beniduce tab 8mg 10s,,tablet,beniduce,beniduce 8 10s,,beniduce,beniduce,beniduce,,124883.0,beniduce 8mg tablet 10s,tablet,beniduce,beniduce 8 10s,beniduce 8mg tablet 10s,,,0.0,beniduce tablet 8mg 10s,,,,10s,Macleods Pharmaceuticals Pvt Ltd,,,71.3,,,1.0,1,,,,,,,
33621,lamrest tab 5mg 15s,,tablet,lamrest,lamrest 5 15s,,lamrest,lamrest,lamrest,,371053.0,lamrest 5 tablet 15s,tablet,lamrest,lamrest 5 15s,lamrest 5 tablet 15s,,,0.0,lamrest tablet 5mg 15s,,,,15s,Tas Med India Pvt Ltd,,,159.72,,,1.0,1,,,,,,,
33628,ondet 4 tab 10s,,tablet,ondet,ondet 4 10s,,ondet,ondet,ondet,,264239.0,ondet 4mg tablet md 10s,tablet,ondet,ondet 4 10s,ondet 4mg tablet 10s,,,0.0,ondet 4 tablet 10s,,,,10s,Intas Pharmaceuticals Ltd,,,46.58,,,1.0,1,,,,,,,
33632,cetrizine 10 tab 10s,,tablet,cetrizine,cetrizine 10 10s,,cetrizine,cetrizine,cetrizine,,150534.0,cetrizine 10 mg tablet 10s,tablet,cetrizine,cetrizine 10 10s,cetrizine 10mg tablet 10s,,,0.0,cetrizine 10 tablet 10s,,,,10s,Mediste Pharmaceuticals Pvt Ltd,,,20,,,1.0,1,,,,,,,
33634,fexoultra 120 tab 10s,,tablet,fexoultra,fexoultra 120 10s,,fexoultra,fexoultra,fexoultra,,385441.0,fexoultra 120mg tablet 10s,tablet,fexoultra,fexoultra 120 10s,fexoultra 120mg tablet 10s,,,0.0,fexoultra 120 tablet 10s,,,,10s,Dr Morepen Labs Ltd,,,176,,,1.0,1,,,,,,,
33643,calcitas d tab 15s,,tablet,calcitas d,calcitas d 15s,,calcitas,calcitas,calcitas,,143950.0,calcitas d tablet 15s,tablet,calcitas,calcitas d 15s,calcitas d tablet 15s,,,0.0,calcitas d tablet 15s,,,,15s,Intas Pharmaceuticals Ltd,,,97,,,1.0,1,,,,,,,
33652,dulax tab 10s,,tablet,dulax,dulax 10s,,dulax,dulax,dulax,,368924.0,dulax tablet 10s,tablet,dulax,dulax 10s,dulax tablet 10s,,,0.0,dulax tablet 10s,,,,10s,SEARLE,,,11.2,,,1.0,1,,,,,,,
33668,apresol plus tab 10s,,tablet,apresol plus,apresol plus 10s,,apresol,apresol,apresol,,114185.0,apresol plus tablet 10s,tablet,apresol,apresol plus 10s,apresol plus tablet 10s,,,0.0,apresol plus tablet 10s,,,,10s,ORDAIN HEALTH CARE PVT LTD,,,92.33,,,1.0,1,,,,,,,
33669,valparin alkalets tab 200mg 15s,,tablet,valparin alkalets,valparin alkalets 200 15s,,valparin,valparin,valparin,,380794.0,valparin alkalets 200mg tablet 15s,tablet,valparin,valparin alkalets 200 15s,valparin alkalets 200mg tablet 15s,,,0.0,valparin alkalets tablet 200mg 15s,,,,15s,Sanofi India Limited,,,57.45,,,1.0,1,,,,,,,
33670,sgltd m tab 5/500mg 10s,,tablet,sgltd m,sgltd m 5/500 10s,,sgltd,sgltd,sgltd,,385803.0,sgltd m 5mg/500mg tablet 10s,tablet,sgltd,sgltd m 5/500 10s,sgltd m 5mg/500mg tablet 10s,,,0.0,sgltd m tablet 5/500mg 10s,,,,10s,Mankind Pharma Ltd,,,70,,,1.0,1,,,,,,,
33672,lorinol tab 10mg 15s,,tablet,lorinol,lorinol 10 15s,,lorinol,lorinol,lorinol,,377108.0,lorinol 10mg tablet 15s,tablet,lorinol,lorinol 10 15s,lorinol 10mg tablet 15s,,,0.0,lorinol tablet 10mg 15s,,,,15s,Micro Labs Ltd,,,138,,,1.0,1,,,,,,,
33676,biselect tab 10mg 10s,,tablet,biselect,biselect 10 10s,,biselect,biselect,biselect,,128216.0,biselect 10 tablet 10s,tablet,biselect,biselect 10 10s,biselect 10 tablet 10s,,,0.0,biselect tablet 10mg 10s,,,,10s,Intas Pharmaceuticals Ltd,,,80,,,1.0,1,,,,,,,
33691,t cal max tab 10s,,tablet,t cal max,t cal max 10s,,t cal,t,t,,322466.0,t cal max tablet 10s,tablet,t,t cal max 10s,t cal max tablet 10s,,,0.0,t cal max tablet 10s,,,,10s,RAYON MEDICARE PVT LTD,,,210,,,1.0,1,,,,,,,
33693,ignalis tab 50mg 10s,,tablet,ignalis,ignalis 50 10s,,ignalis,ignalis,ignalis,,377282.0,ignalis 50mg tablet 10s,tablet,ignalis,ignalis 50 10s,ignalis 50mg tablet 10s,,,0.0,ignalis tablet 50mg 10s,,,,10s,Intas Pharmaceuticals Ltd,,,90,,,1.0,1,,,,,,,
33695,dapaglyn s tab 10/100mg 10s,,tablet,dapaglyn s,dapaglyn s 10/100 10s,,dapaglyn,dapaglyn,dapaglyn,,377487.0,dapaglyn s 10mg/100mg tablet 10s,tablet,dapaglyn,dapaglyn s 10/100 10s,dapaglyn s 10mg/100mg tablet 10s,,,0.0,dapaglyn s tablet 10/100mg 10s,,,,10s,Zydus Healthcare Ltd,,,210,,,1.0,1,,,,,,,
33696,abiways tab 15s,,tablet,abiways,abiways 15s,,abiways,abiways,abiways,,380076.0,abiways tablet 15s,tablet,abiways,abiways 15s,abiways tablet 15s,,,0.0,abiways tablet 15s,,,,15s,Mankind Pharma Ltd,,,251.25,,,1.0,1,,,,,,,
33698,dapanorm trio tab 10s,,tablet,dapanorm trio,dapanorm trio 10s,,dapanorm,dapanorm,dapanorm,,377761.0,dapanorm trio tablet 10s,tablet,dapanorm,dapanorm trio 10s,dapanorm trio tablet 10s,,,0.0,dapanorm trio tablet 10s,,,,10s,Alkem Laboratories Ltd,,,197,,,1.0,1,,,,,,,
33702,amlovas m tab 5/25mg 10s,,tablet,amlovas m,aovas m 5/25 10s,,amlovas,amlovas,amlovas,,111505.0,amlovas m 5/25 tablet er 10s,tablet,amlovas,aovas m 5/25 10s,amlovas m 5/25 tablet 10s,,,0.0,amlovas m tablet 5/25mg 10s,,,,10s,Macleods Pharmaceuticals Pvt Ltd,,,103,,,1.0,1,,,,,,,
33727,neksium tab 20mg 15s,,tablet,neksium,neksium 20 15s,,neksium,neksium,neksium,,385318.0,neksium 20mg tablet 15s,tablet,neksium,neksium 20 15s,neksium 20mg tablet 15s,,,0.0,neksium tablet 20mg 15s,,,,15s,Astra Zeneca,,,132.02,,,1.0,1,,,,,,,
33733,sinbroside tab 10s,,tablet,sinbroside,sinbroside 10s,,sinbroside,sinbroside,sinbroside,,379892.0,sinbroside tablet 10s,tablet,sinbroside,sinbroside 10s,sinbroside tablet 10s,,,0.0,sinbroside tablet 10s,,,,10s,VIENTO HEALTH CARE,,,200,,,1.0,1,,,,,,,
33735,aceclo mr tab 10s,,tablet,aceclo,aceclo 10s,,aceclo,aceclo,aceclo,,101591.0,aceclo mr tablet 10s,tablet,aceclo,aceclo 10s,aceclo tablet 10s,,,0.0,aceclo tablet 10s,,,,10s,Aristo Pharmaceuticals Pvt Ltd,,,88.65,,,1.0,1,,,,,,,
33737,mycofit s tab 360mg 10s,,tablet,mycofit s,mycofit s 360 10s,,mycofit,mycofit,mycofit,,246898.0,mycofit s 360 tablet 10s,tablet,mycofit,mycofit s 360 10s,mycofit s 360 tablet 10s,,,0.0,mycofit s tablet 360mg 10s,,,,10s,Intas Pharmaceuticals Ltd,,,1330,,,1.0,1,,,,,,,
33748,logihair women tab 10s,,tablet,logihair women,logihair women 10s,,logihair,logihair,logihair,,381523.0,logihair women tablet 10s,tablet,logihair,logihair women 10s,logihair women tablet 10s,,,0.0,logihair women tablet 10s,,,,10s,Canixa Life Sciences Pvt,,,225,,,1.0,1,,,,,,,
33749,cilacar tm tab 50mg 10s,,tablet,cilacar tm,cilacar tm 50 10s,,cilacar,cilacar,cilacar,,377723.0,cilacar tm 50mg tablet er 10s,tablet,cilacar,cilacar tm 50 10s,cilacar tm 50mg tablet 10s,,,0.0,cilacar tm tablet 50mg 10s,,,,10s,J B Chemicals and Pharmaceuticals Ltd,,,145.04,,,1.0,1,,,,,,,
33753,rosycap tab 5mg 15s,,tablet,rosycap,rosycap 5 15s,,rosycap,rosycap,rosycap,,379303.0,rosycap 5mg tablet 15s,tablet,rosycap,rosycap 5 15s,rosycap 5mg tablet 15s,,,0.0,rosycap tablet 5mg 15s,,,,15s,Akumentis Healthcare Ltd,,,91.5,,,1.0,1,,,,,,,
33759,alersin total tab 10s,,tablet,alersin total,alersin total 10s,,alersin,alersin,alersin,,107763.0,alersin total tablet sr 10s,tablet,alersin,alersin total 10s,alersin total tablet 10s,,,0.0,alersin total tablet 10s,,,,10s,VESTAL LIFESCIENCES (P) LTD.,,,165,,,1.0,1,,,,,,,
33761,bisopharm tab 2.5mg 10s,,tablet,bisopharm,bisopharm 2.5 10s,,bisopharm,bisopharm,bisopharm,,383111.0,bisopharm 2.5mg tablet 10s,tablet,bisopharm,bisopharm 2.5 10s,bisopharm 2.5mg tablet 10s,,,0.0,bisopharm tablet 2.5mg 10s,,,,10s,Eris Lifesciences Ltd,,,59,,,1.0,1,,,,,,,
33762,bisopharm tab 5mg 10s,,tablet,bisopharm,bisopharm 5 10s,,bisopharm,bisopharm,bisopharm,,383110.0,bisopharm 5mg tablet 10s,tablet,bisopharm,bisopharm 5 10s,bisopharm 5mg tablet 10s,,,0.0,bisopharm tablet 5mg 10s,,,,10s,Eris Lifesciences Pvt Ltd,,,106,,,1.0,1,,,,,,,
33805,levtock tab 500mg 10s,,tablet,levtock,levtock 500 10s,,levtock,levtock,levtock,,379325.0,levtock 500 tablet 10s,tablet,levtock,levtock 500 10s,levtock 500 tablet 10s,,,0.0,levtock tablet 500mg 10s,,,,10s,Kuresys Labs,,,129,,,1.0,1,,,,,,,
33808,cartisafe forte tab 10s,,tablet,cartisafe forte,cartisafe forte 10s,,cartisafe,cartisafe,cartisafe,,146051.0,cartisafe forte tablet 10s,tablet,cartisafe,cartisafe forte 10s,cartisafe forte tablet 10s,,,0.0,cartisafe forte tablet 10s,,,,10s,Jenburkt Pharma,,,143.75,,,1.0,1,,,,,,,
33809,viropil tab 30s,,tablet,viropil,viropil 30s,,viropil,viropil,viropil,,338374.0,viropil tablet 30s,tablet,viropil,viropil 30s,viropil tablet 30s,,,0.0,viropil tablet 30s,,,,30s,Emcure Pharmaceuticals Ltd,,,4121,,,1.0,1,,,,,,,
33813,uvox cr tab 100mg 10s,,tablet,uvox,uvox 100 10s,,uvox,uvox,uvox,,334709.0,uvox cr 100mg tablet 10s,tablet,uvox,uvox 100 10s,uvox 100mg tablet 10s,,,0.0,uvox tablet 100mg 10s,,,,10s,ABBOTT HEALTHCARE PRIVATE LIMITED,,,412.19,,,1.0,1,,,,,,,
33818,tapal tab 100mg 10s,,tablet,tapal,tapal 100 10s,,tapal,tapal,tapal,,321770.0,tapal er 100 tablet 10s,tablet,tapal,tapal 100 10s,tapal 100 tablet 10s,,,0.0,tapal tablet 100mg 10s,,,,10s,MSN Laboratories,,,228.64,,,1.0,1,,,,,,,
33820,newbona active tab 15s,,tablet,newbona active,newbona active 15s,,newbona,newbona,newbona,,377061.0,newbona active tablet 15s,tablet,newbona,newbona active 15s,newbona active tablet 15s,,,0.0,newbona active tablet 15s,,,,15s,Akumentis Healthcare Ltd,,,395,,,1.0,1,,,,,,,
33821,met xl am tab 25/2.5mg 20s,,tablet,met am,met am 25/2.5 20s,,met,met,met,,371759.0,met xl am 25/2.5 tablet 20s,tablet,met,met am 25/2.5 20s,met am 25/2.5 tablet 20s,,,0.0,met am tablet 25/2.5mg 20s,,,,20s,Ajanta Pharma Ltd,,,177,,,1.0,1,,,,,,,
33828,flemiclav tab 625mg 10s,,tablet,flemiclav,flemiclav 625 10s,,flemiclav,flemiclav,flemiclav,,195224.0,flemiclav 625 tablet 10s,tablet,flemiclav,flemiclav 625 10s,flemiclav 625 tablet 10s,,,0.0,flemiclav tablet 625mg 10s,,,,10s,FDC Ltd,,,150.25,,,1.0,1,,,,,,,
33830,sitaxa dm tab 10/100/1000mg 10s,,tablet,sitaxa dm,sitaxa dm 10/100/1000 10s,,sitaxa,sitaxa,sitaxa,,383122.0,sitaxa dm 10mg/100mg/1000mg tablet 10s,tablet,sitaxa,sitaxa dm 10/100/1000 10s,sitaxa dm 10mg/100mg/1000mg tablet 10s,,,0.0,sitaxa dm tablet 10/100/1000mg 10s,,,,10s,Torrent Pharmaceuticals Ltd,,,230,,,1.0,1,,,,,,,
33846,feboxa tab 40mg 10s,,tablet,feboxa,feboxa 40 10s,,feboxa,feboxa,feboxa,,192419.0,feboxa 40 tablet 10s,tablet,feboxa,feboxa 40 10s,feboxa 40 tablet 10s,,,0.0,feboxa tablet 40mg 10s,,,,10s,Ranbaxy,,,142.5,,,1.0,1,,,,,,,
33849,gkn plus tab 10s,,tablet,gkn plus,gkn plus 10s,,gkn,gkn,gkn,,369945.0,gkn plus tablet 10s,tablet,gkn,gkn plus 10s,gkn plus tablet 10s,,,0.0,gkn plus tablet 10s,,,,10s,VIENTO HEALTH CARE,,,240,,,1.0,1,,,,,,,
33852,avonit tab 100mg 10s,,tablet,avonit,avonit 100 10s,,avonit,avonit,avonit,,379247.0,avonit 100 tablet 10s,tablet,avonit,avonit 100 10s,avonit 100 tablet 10s,,,0.0,avonit tablet 100mg 10s,,,,10s,AVROHN PHARMA I LIMITED,,,155,,,1.0,1,,,,,,,
33858,bilamont tab 10s,,tablet,bilamont,bilamont 10s,,bilamont,bilamont,bilamont,,378632.0,bilamont tablet 10s,tablet,bilamont,bilamont 10s,bilamont tablet 10s,,,0.0,bilamont tablet 10s,,,,10s,Aristo Pharmaceuticals Pvt Ltd,,,90,,,1.0,1,,,,,,,
33859,ferospring m tab 10s,,tablet,ferospring m,ferospring m 10s,,ferospring,ferospring,ferospring,,378769.0,ferospring m tablet 10s,tablet,ferospring,ferospring m 10s,ferospring m tablet 10s,,,0.0,ferospring m tablet 10s,,,,10s,OXIRICH HEALTHCARE PVT LTD,,,155,,,1.0,1,,,,,,,
33865,sobisis ec tab 500mg 10s,,tablet,sobisis ec,sobisis ec 500 10s,,sobisis,sobisis,sobisis,,374593.0,sobisis ec 500 tablet 10s,tablet,sobisis,sobisis ec 500 10s,sobisis ec 500 tablet 10s,,,0.0,sobisis ec tablet 500mg 10s,,,,10s,La Renon Healthcare Pvt Ltd,,,41,,,1.0,1,,,,,,,
33867,osify tab 10s,,tablet,osify,osify 10s,,osify,osify,osify,,372956.0,osify tablet 10s,tablet,osify,osify 10s,osify tablet 10s,,,0.0,osify tablet 10s,,,,10s,OSREN HEALTHCARE PVT.LTD.,,,640,,,1.0,1,,,,,,,
33868,xifarix tab 400mg 10s,,tablet,xifarix,xifarix 400 10s,,xifarix,xifarix,xifarix,,379207.0,xifarix 400 tablet 10s,tablet,xifarix,xifarix 400 10s,xifarix 400 tablet 10s,,,0.0,xifarix tablet 400mg 10s,,,,10s,SINSAN PHARMACEUTICALS,,,352,,,1.0,1,,,,,,,
33870,jubiglim m tab 1mg 15s,,tablet,jubiglim m,jubiglim m 1 15s,,jubiglim,jubiglim,jubiglim,,380711.0,jubiglim m 1mg tablet pr 15s,tablet,jubiglim,jubiglim m 1 15s,jubiglim m 1mg tablet 15s,,,0.0,jubiglim m tablet 1mg 15s,,,,15s,JUBILANT LIFE SCIENCE,,,77.55,,,1.0,1,,,,,,,
33871,retoz neo tab 60mg 10s,,tablet,retoz neo,retoz neo 60 10s,,retoz,retoz,retoz,,377477.0,retoz neo 60mg tablet 10s,tablet,retoz,retoz neo 60 10s,retoz neo 60mg tablet 10s,,,0.0,retoz neo tablet 60mg 10s,,,,10s,Dr Reddy's Laboratories Ltd,,,128.25,,,1.0,1,,,,,,,
33891,retoz neo tab 120mg 10s,,tablet,retoz neo,retoz neo 120 10s,,retoz,retoz,retoz,,377478.0,retoz neo 120mg tablet 10s,tablet,retoz,retoz neo 120 10s,retoz neo 120mg tablet 10s,,,0.0,retoz neo tablet 120mg 10s,,,,10s,Dr Reddy's Laboratories Ltd,,,205.3,,,1.0,1,,,,,,,
33892,sitaglyn tab 50mg 10s,,tablet,sitaglyn,sitaglyn 50 10s,,sitaglyn,sitaglyn,sitaglyn,,377309.0,sitaglyn 50mg tablet 10s,tablet,sitaglyn,sitaglyn 50 10s,sitaglyn 50mg tablet 10s,,,0.0,sitaglyn tablet 50mg 10s,,,,10s,Zydus Healthcare Ltd,,,99,,,1.0,1,,,,,,,
33893,avanair tab 200mg 4s,,tablet,avanair,avanair 200 4s,,avanair,avanair,avanair,,380332.0,avanair 200mg tablet 4s,tablet,avanair,avanair 200 4s,avanair 200mg tablet 4s,,,0.0,avanair tablet 200mg 4s,,,,4s,Cipla Ltd,,,320,,,1.0,1,,,,,,,
33894,clinsodent tab 4s,,tablet,clinsodent,clinsodent 4s,,clinsodent,clinsodent,clinsodent,,154551.0,clinsodent tablet 4s,tablet,clinsodent,clinsodent 4s,clinsodent tablet 4s,,,0.0,clinsodent tablet 4s,,,,4s,Ipca Laboratories Ltd,,,14,,,1.0,1,,,,,,,
33895,cilaheart tab 10mg 15s,,tablet,cilaheart,cilaheart 10 15s,,cilaheart,cilaheart,cilaheart,,385802.0,cilaheart 10mg tablet 15s,tablet,cilaheart,cilaheart 10 15s,cilaheart 10mg tablet 15s,,,0.0,cilaheart tablet 10mg 15s,,,,15s,Mankind Pharma Ltd,,,139.53,,,1.0,1,,,,,,,
