item_code,brand,pack,company,catg,subcatg,mrp
1093538,ADVOG M-0.3 MG 1*10,,ERIS-{ INSPIRA },,,103.73
1093539,METAFORTE 1000MG 1*15,,ERIS-{ ADURA },,,67.88
1093540,METAFORTE 500MG 1*15,,ERIS-{ ADURA },,,33.6
1093541,REVLIN-150 1*10T,,ERIS(VICTUS),,,150
1093542,REVLIN-75 1*10T,,ERIS(VICTUS),,,132.05
1093543,REVLIN M cap 1*10,,ERIS(VICTUS),,,160.69
1093545,AZIBLUE-500 TAB 1*3,,RONYD,,,89
1093547,ERINAC-MR 1*10,,ERIS-2,,,55
1093549,ZENERV 150 1*10,,ERIS-2,,,150
1093550,ZENERV 75 1*10,,ERIS-2,,,82
1093551,ZENERV M 1*10,,ERIS-2,,,111.8
1093553,SHUDDHA GUGGULU CAP 1*60,,HIMALAYA (ZANDRA),,,250
1093561,VENUSIA MAX CREAM 150GM,,DR.REDDY-[ DERMA-B ],,,554.5
1093563,TULSI CAP 1*60,,HIMALAYA (ZINDEL-WELLNESS),,,150
1093565,PREDONE-5 TAB 1*5,,CIPLA-( NURTURE-1 ),,,4.63
1093567,MULTIVATE VISION 1*15,,UNIVERSAL,,,187.5
1093573,OLSAR-A 1*10,,TORRENT (DELTA),,,75
1093576,OLSAR A-40 1*10,,TORRENT (DELTA),,,243.6
1093579,TOLOL AM-50 1*10,,UNISEARCH CD,,,146.1
1093581,ZION 8MG 1*10,,UNICHEM PHARMA,,,58
1093583,FAROBACT 200 TAB 1*6,,CIPLA-( INSPIRA ),,,630.28
1093588,XPLOD-ISO TAB 10^S,,EMCURE:-[ XENNEX ],,,175
1093592,ERITEL CH 40-LS 1*10,,ERIS-{ INSPIRA },,,117.12
1093594,TM 250MG CAPS 1*10,,PFIZER-( FUTURA ),,,9.21
1093596,NIMIRON (SYP). 60ML,,RONYD,,,34.9
1093601,TRIOHALE INH 120MD,,CIPLA-( RESPIRATORY-I ),,,980.1
1093603,TOBAFLAM EYE DROP 5 ML,,CIPLA-( FORESIGHT ),,,178.47
1093608,FULL-365 DROP 15ML,,ZUVENTUS-( ODENEA ),,,27.05
1093611,ENTOFOAM 14DOS,,CIPLA LTD.,,,1044.62
1093613,PARACOD TAB 1*6,,CIPLA-( NURTURE-1 ),,,41
1093615,PROXYM-XT 1*10,,EMCURE:-[ XENNEX ],,,382.25
1093617,RESTOZEAL CAP 1*10,,FOURRTS PREMIERE DIABETO,,,99
1093619,CORVADIL M-50 1*10T,,UNISEARCH CD,,,75
1093621,FEBURIC-40 TAB 1*15,,AJANTA-[ ALMIRON ],,,220
1093625,LORQRS 8 1*10T,,WANBURY=( WELLBONE ),,,79
1093627,LORQRS-P 1*10T,,WANBURY=( WELLBONE ),,,89
1093629,LORQRS-T 1*10T,,WANBURY=( WELLBONE ),,,79
1093631,PLUSLINE TAB 1*4,,WANBURY=( WELLBONE ),,,400
1093633,NOPICOS TAB 1*10,,DIRECT(UNIMARCK HEALTHCARE LTD.),,,120
1093636,L-ALERID AX 1*10,,CIPLA-( SPECTRA-NP ),,,55
1093638,ESTOVON XT 1*15,,UNIVERSAL,,,241.98
1093640,SYNDOL DS 1*10,,UNIVERSAL,,,226.63
1093642,OLSAR H-20 1*10,,TORRENT (DELTA),,,167.4
1093644,CLOFOAM CREAM 30GM,,CIPLA-( NURTURE-1 ),,,117.7
1093646,LEVORID AX 1*10,,CIPLA-( RESPIRATORY-AR ),,,0
1093648,CRANPAC TAB 1*10,,IPCA=( BIONOVA ),,,315
1093651,ABZORB CREAM 15GM,,SUN PHARMA=[ CROSSLAND-1 ],,,46
1093653,CLEANODERM LOTION 15ML,,SUN PHARMA=[ CROSSLAND-1 ],,,202
1093656,FUCIDIN CREAM 5GM,,SUN PHARMA=[ CROSSLAND-1 ],,,56.65
1093658,SILOFAST D-4 CAP 1*10,,CIPLA-( UROLOGY ),,,375.46
1093661,SURGICARE PREMIER7: 7:,,SURGICARE,,,57
1093662,SURGICARE PREMIER7.5: 7.5:,,SURGICARE,,,120
1093664,MAXIFLO 250 R/C 30CAP,,CIPLA-( RESPIRATORY-I ),,,411.56
1093666,ADVENT FORTE 457 SYP 60ML,,CIPLA-( NURTURE-1 ),,,160.12
1093668,FULLFORM 200-INH 120MD,,CIPLA-( RESPIRATORY-III ),,,210
1093670,TG-TOR F TAB 1*10,,UNISEARCH CV LIFE,,,172.8
1093672,LORSUMO FORTE TAB 1*10,,ALKEM-(*ACE ),,,35.9
1093674,EMLEVO-50 TAB 1*10,,EMCURE:-[ CRIANTE ],,,81
1093683,KINPRIDE SR 1*10,,DR.REDDY-[ RECURA ACE ],,,261.25
1093685,METSTAMLO 25 1*10,,DR.REDDY-[ AQURA HG ],,,61.5
1093687,METSTAMLO 1*10,,DR.REDDY-[ AQURA HG ],,,111.1
1093693,ZION 4MG 1*10,,UNICHEM PHARMA,,,35
1093697,D-MONTUS TAB 1*10,,FOURRTS:-[ VIBRANT ],,,138
1093699,HAIRGRO GEL 50GM,,FOURRTS:-[ VIBRANT ],,,94.8
1093702,ESSVIT 1*10,,SUN PHARMA=[ CROSSLAND-1 ],,,85
1093704,ESOZ-L CAP 1*10,,GLENMARK-[ INTEGRACE ],,,283.5
1093706,FUCIBET CREAM 15GM 15GM,,(RANBAXY),,,80
1093708,FUCIDIN OINT [5GM] 5GM,,SUN PHARMA=[ CROSSLAND-1 ],,,56.65
1093710,IVERMECTOL-12 MG 1*2,,SUN PHARMA=[ CROSSLAND-1 ],,,85
1093712,IVERMECTOL-6 MG 1*2,,SUN PHARMA=[ CROSSLAND-1 ],,,42
1093714,IVERMECTOL-3 MG 1*2,,SUN PHARMA=[ CROSSLAND-1 ],,,23.5
1093716,MEDAPINE GEL-0.1% 15GM,,SUN PHARMA=[ CROSSLAND-1 ],,,93
1093718,ULTICAN-50MG 4ST,,SUN PHARMA=[ CROSSLAND-1 ],,,48.2
1093720,ULTICAN-150MG 1S,,SUN PHARMA=[ CROSSLAND-1 ],,,20.27
1093723,ULTICAN-200MG 1S,,SUN PHARMA=[ CROSSLAND-1 ],,,39.98
1093726,CEROXIM XP-625 1*6,,SUN PHARMA=[ PHARMA ],,,370
1093728,MYCLAV 625 1*10,,UNICHEM LAB,,,169.47
1093730,ANOLET-5 MG 1*5T,,SVIZERA HEALTHCARE,,,199
1093732,CAMFORTE(0.25MG)U/C TAB 1*2,,SVIZERA HEALTHCARE,,,79.85
1093734,CAMFORTE(0.5MG)U/C TAB 1*2,,SVIZERA HEALTHCARE,,,159.7
1093736,CAMFORTE 1 UC TAB 1*2,,SVIZERA HEALTHCARE,,,129
1093739,CLOFERT-25 TAB 1*30,,SVIZERA HEALTHCARE,,,239.08
1093741,CLOFERT-50 TAB 1*10,,SVIZERA HEALTHCARE,,,103.46
1093743,CLOFERT-100 TAB 1*5,,SVIZERA HEALTHCARE,,,75.99
1093745,DOXINATE E/C TABS 1*10,,SVIZERA HEALTHCARE,,,29.7
1093747,DOXINATE PLUS EC TABS 1*10,,SVIZERA HEALTHCARE,,,35.97
1093749,DOXINATE OD TAB 1*30,,SVIZERA HEALTHCARE,,,407
1093751,DROVERA MF TAB 1*10,,SVIZERA HEALTHCARE,,,48
1093754,DROVERA INJ 2ML,,SVIZERA HEALTHCARE,,,17.25
1093757,DYSMEN TAB 1*10,,SVIZERA HEALTHCARE,,,58.35
1093759,ATORLIP 40 TAB 1*10,,(CIP),,,239.9
1093761,ELFERRI TONIC 200ML,,SVIZERA HEALTHCARE,,,89.1
1093763,ELFERRI XT+ TAB 1*10,,SVIZERA HEALTHCARE,,,126.05
1093766,ELFERRI Z CAP 1*30,,SVIZERA HEALTHCARE,,,59.85
1093768,FEMARELLE CAP [15] 1X15,,SVIZERA HEALTHCARE,,,475
1093771,FEMARELLE TAB [30] 1X30,,SVIZERA HEALTHCARE,,,510
1093773,FOLERA TAB 1*30,,SVIZERA HEALTHCARE,,,40.94
1093775,GYNOTOCIN INJ. 1ML,,SVIZERA HEALTHCARE,,,18.66
1093777,GYNOTRIM KIT SALE,,SVIZERA HEALTHCARE,,,94.71
1093779,MENTONE (SYP). 200ML,,SVIZERA HEALTHCARE,,,90.75
1093781,MOMPLAN 200GM JAR 200GM,,SVIZERA HEALTHCARE,,,262.9
1093783,OVILOW 21S,,SVIZERA HEALTHCARE,,,90
1093785,OVIPAUZ L TAB 1*21,,SVIZERA HEALTHCARE,,,70.9
1093787,TRICAL D-500 1*15,,SVIZERA HEALTHCARE,,,71.35
1093789,UTERGIN SC TAB 1*10,,SVIZERA HEALTHCARE,,,56.5
1093791,UTERGIN INJ 1ML,,SVIZERA HEALTHCARE,,,14.8
1093795,ASOMEX-TM 1*15T,,EMCURE:-[ PHARMA LTD ],,,229.45
1093797,DOXINATE EC TAB 1*10,,SVIZERA HEALTHCARE,,,29.7
1093800,ELFERRI-XT TAB 1*10,,SVIZERA HEALTHCARE,,,78.35
1093803,CEPIME O CV 100 DRY SYP 30ML 30ML,,ALEMBIC-( MEGACARE ),,,66
1093805,WEGAZYME (SYP). 200ML,,RONYD,,,77.9
1093807,DOBESIL CAP 1*10,,SUN PHARMA=[ PHARMA-LIFE ],,,214
1093812,RANX 1*15,,UNISEARCH CD,,,270.2
1093820,LARIMEF 1*6,,IPCA=( PHARMA NEXT),,,259.7
1093824,OCUGARD 1*10,,CIPLA-( NURTURE-1 ),,,159.5
1093826,OLSAR 40 1*10,,TORRENT (DELTA),,,257.75
1093828,NUTRAMIDE,,CIPLA-( LIFECARE ),,,39.28
1093830,CEPODEM XP DT 1*10,,SUN PHARMA=[ PHARMA ],,,189
1093833,LEVROXA-250 1*10T,,(ERIS),,,62.61
1093849,SUPRIDOL INJ 2ML,,NEON LAB.,,,28.8
1093851,VERNA 16-MD TAB 1*10,,DIRECT(UNIMARCK HEALTHCARE LTD.),,,48
1093852,VERNA 8-MD TAB 1*10,,DIRECT(UNIMARCK HEALTHCARE LTD.),,,30
1093855,RIXMIN 1*10,,CIPLA LTD.,,,143
1093857,AZITHRAL-XL-200 (SYP) 30ML,,ALEMBIC-( MEGACARE ),,,114.56
1093859,PEO-SR M-75 1*10,,IPCA=( INNOVA ),,,95
1093861,BAPTER CAP 1*10,,DR.REDDY^S LABORATORIES LTD.,,,180
1093863,DIPROBATE-S[+]ONIT. 30GM,,SUN PHARMA=[ CROSSLAND-1 ],,,157
1093865,FUCIDIN-H CREAM 15GM,,SUN PHARMA=[ CROSSLAND-1 ],,,245
1093867,AMYLAC CREAM 50GM,,SUN PHARMA=[ PRIMALANDS ],,,143
1093873,GEMCAL CAP 1*15,,ALKEM-(BERGEN_ASTA),,,300
1093875,HIMCOCID SF(MINT) 200ML,,HIMALAYA (ZINDEL-WELLNESS),,,105
1093877,NILTAN-SPF 15GM,,DR.REDDY^S LABORATORIES LTD.,,,290
1093880,AP DROP E/D 5ML,,AJANTA-[ ANWAXX ],,,184.5
1093882,MACUGOLD TABS (1*30) 3*10,,AJANTA-[ ANWAXX ],,,345
1093884,FEBURIC-80 TAB 1*15,,AJANTA-[ ALMIRON ],,,344
1093886,PENTASA SACH. 1GM 1GM,,FERRING ( MULTISPECIALITY),,,60.9
1093888,MPF-5 TAB 1*10,,DIRECT(UNIMARCK HEALTHCARE LTD.),,,610
1093892,REMENS-100 CAP 1*10,,SVIZERA HEALTHCARE,,,151.25
1093894,REMENS-200 CAP 1*10,,SVIZERA HEALTHCARE,,,278.3
1093896,FEMARELLE CAP [60] 1X60,,SVIZERA HEALTHCARE,,,900
1093898,HYCLEAN TF-CREAM 50GM,,SUNPHARMA(ORTUS),,,77.31
1093900,SUNCROS UVA-GEL 50GM,,SUN PHARMA RIGEL,,,345
1093906,PIRAMENT-1200 1*10,,IPCA=( INTIMA ),,,101.1
1093909,BETAONE XL-100 1*10,,DR.REDDY-[ ZENURA-1 ],,,108.5
1093911,AZIBLUE-250 TAB 1*6,,RONYD,,,59.8
1093913,FLUZET CAPLET 1*10,,SUN PHARMA=[ REXTAR ],,,42.5
1093916,FLUZET SUSP. 60ML,,SUN PHARMA=[ REXTAR ],,,40.5
1093919,MOX SUSP-125MG 30ML,,SUN PHARMA=[ REXTAR ],,,29.5
1093921,MOX SUSP 125MG 60ML,,SUN PHARMA=[ REXTAR ],,,52
1093923,MOX REDIMIX 250MG 30ML,,SUN PHARMA=[ REXTAR ],,,50.1
1093925,MOX REDIMIX 250MG 60ML,,SUN PHARMA=[ REXTAR ],,,90.04
1093928,MOX KID-125 1*15T,,SUN PHARMA=[ REXTAR ],,,83
1093930,MOX KID-250 1*15T,,SUN PHARMA=[ REXTAR ],,,102.5
1093932,MOX REDIMAX-125 MG 30ML,,SUN PHARMA=[ REXTAR ],,,26
1093934,MOX REDIMAX 125 MG 60ML,,SUN PHARMA=[ REXTAR ],,,57
1093936,MOX SUSP-250 MG 60ML,,SUN PHARMA=[ REXTAR ],,,88.7
1093938,MOX CV-DROP 10ML,,SUN PHARMA=[ REXTAR ],,,66
1093940,MOX P-250 MG 1*10T,,SUN PHARMA=[ REXTAR ],,,99
1093942,MOX P-500 MG 1*10T,,SUN PHARMA=[ REXTAR ],,,202
1093944,MOX CV-625 1*10,,SUN PHARMA=[ REXTAR ],,,223.35
1093946,MOX CV-375 1*10,,SUN PHARMA=[ REXTAR ],,,264
1093948,MOX-500 CAP 1*15,,(RANBAXY),,,108.7
1093950,MOX-250 CAP 1*15,,SUN PHARMA=[ REXTAR ],,,41.05
1093952,ZOLE SKIN ONIT 15GM,,SUN PHARMA=[ REXTAR ],,,49.75
1093954,ZOLE F SKIN OINT 15GM,,SUN PHARMA=[ REXTAR ],,,104
1093956,ZOLE F SKIN LOTION 15ML,,SUN PHARMA=[ REXTAR ],,,62
1093958,TRICOSILK MAX60ML 60ML,,AJANTA-[MAXCOR],,,543
1093960,MIGAZIN 10MG 1*10,,MOREPAN LAB LTD,,,33
1093962,CLARIDIN 5MG 1*10,,MOREPAN LAB LTD,,,19.08
1093967,TECZINE-M 1*10,,SUN PHARMA=[ CROSSLAND-1 ],,,152.75
1093971,OLSAR 10 1*10,,TORRENT (DELTA),,,97.9
1093973,NOVAMOX RED.125 (30ML) 30ML,,CIPLA-( NURTURE-1 ),,,51.23
1093977,FLOHALE 2 RESP. 2ML,,CIPLA-( RESPIRATORY-III ),,,95.16
1093979,MYCLAV 375 1*10,,UNICHEM LAB,,,190
1093981,MYCLAV (SYP). 30ML,,UNICHEM PHARMA,,,55.1
1093983,UNIGEL 30GM,,UNICHEM PHARMA,,,58.3
1093986,NEX-O SUSP 60ML,,RONYD,,,64.9
1093990,DEMATOR 20 MG 1*10,,RPG IMPULSE,,,36
1094007,REDISPAR-0.5 1*10,,DR.REDDY^S LABORATORIES LTD.,,,105
1094009,BAEL CAP 1*60,,HIMALAYA (ZINDEL-WELLNESS),,,136
1094015,MOX 500MG INJ 1VAIL,,SUN PHARMA=[ REXTAR ],,,52
1094017,FAKTU ONIT.(30GM) 30GM,,SUN PHARMA=[ REXTAR ],,,131
1094019,SINGULAIR-10MG TAB 1*28,,MENARINI PRIMARY CARE,,,125.09
1094022,LORTRIO TAB 1*10,,WANBURY=( WELLBONE ),,,189
1094024,MAGNEX FORTE 1.5 1.5GM,,( AMTEK ) MARKETING @ SERVICES,,,663.39
1094027,ABOVE 5-D 1*6,,PFIZER-( PROXIMA ),,,50.16
1094029,ABOVE-5 1*6,,PFIZER-( PROXIMA ),,,41.1
1094034,INFEN GEL 30GM 30GM,,EMCURE:-[ XENNEX ],,,100.25
1094036,ROSAVE D-10 1*10,,ALEMBIC-(CORAZON PHARMA),,,215.6
1094039,AZORTA 100 SYP 15ML,,DR.REDDY^S LABORATORIES LTD.,,,30
1094041,AZORTA 200 SYP 15ML,,DR.REDDY^S LABORATORIES LTD.,,,40
1094044,WIKORYL-DS (SYP). 60ML,,ALEMBIC-(RESPIRATORY),,,83.55
1094047,HIMCOCID (SAUNF) 200ML,,HIMALAYA (ZINDEL-WELLNESS),,,95
1094049,ZANOCIN-OZ (SYP). 60ML,,SUN PHARMA=[ REXTAR ],,,69.9
1094051,POSMEAL MET-0.3 1*10T,,UNISERARCH INTEGRA,,,138.59
1094055,ROSUFIT-20 1*15,,AJANTA-[INOVIO],,,269
1094057,LAFUTAX 5 MG 1*10,,AJANTA-[ ALMIRON ],,,40
1094059,LAFUTAX 10 MG 1*10,,AJANTA-[ ALMIRON ],,,70
1094061,ALERFIX-M 1*15,,ERIS-{ NIKKOS },,,208.62
1094063,ERINAC-D 1*10,,ERIS-2,,,57.5
1094065,CREVAST-10 1*10,,ERIS-{ ADURA },,,178
1094068,CREVAST-20 MG 1*10,,ERIS-{ ADURA },,,161.82
1094070,CREVAST-5 MG 1*10,,ERIS-{ ADURA },,,104.5
1094072,METAFORTE G-851 1*10,,ERIS-{ ADURA },,,86.15
1094074,METAFORTE G-852 1*10,,ERIS-{ ADURA },,,132.66
1094076,METAFORTE G-853 1*10,,ERIS-{ ADURA },,,120.78
1094078,OLMIN 10 TAB 1*10,,ERIS-{ ADURA },,,79.27
1094080,OLMIN 20 TAB 1*10,,ERIS-{ ADURA },,,106.52
1094082,OLMIN 20-H 1*10,,ERIS-{ ADURA },,,115.13
1094084,OLMIN 40 TAB 1*10,,ERIS-{ ADURA },,,194.86
1094086,OLMIN 40-H 1*10,,ERIS-{ ADURA },,,221.43
1094088,THYROFIT-100 1*30,,ERIS-{ ADURA },,,156.48
1094090,THYROFIT-25 1*120TAB,,ERIS-{ ADURA },,,151.64
1094092,THYROFIT-50 1*30,,ERIS-{ ADURA },,,128.88
1094094,THYROFIT-75 1*30,,ERIS-{ ADURA },,,38.66
1094096,CEFTISA 200 1*10,,PHARMED (TISKON),,,179
1094098,DYSMEN FORTE TAB 1*10,,SVIZERA HEALTHCARE,,,30.75
1094101,CEPODEM XP 50 (SYP). 30ML,,SUN PHARMA=[ PHARMA ],,,110
1094104,ZISPER-LS 1*10,,TORRENT (AXON),,,87.45
1094106,NEX-OZ SYP 30ML,,RONYD,,,37.95
1094108,MOX-CLAV BID SYP 30ML,,SUN PHARMA=[ REXTAR ],,,57.9
1094110,MOX CV-DS SYP 457 30ML,,SUN PHARMA=[ REXTAR ],,,145
1094112,XGAIN SHAMPOO 100ML,,CIPLA-( XTERNA ),,,395
1094114,LOXOR P-8 1*10,,CIPLA-( SPECTRA-NP ),,,60
1094116,PRANDIAL-0.2 1*10,,CIPLA:-[ VITALIS-3 ],,,45.5
1094118,PRANDIAL-0.3 1*10,,CIPLA:-[ VITALIS-3 ],,,68.5
1094120,ROSULIP 10 TAB 1*15,,CIPLA-( VILATIS-2 ),,,265.65
1094122,ROSULIP 20 TAB 1*10,,CIPLA-( VILATIS-2 ),,,282.83
1094124,ROSULIP 5 TAB 1*15,,CIPLA-( VILATIS-2 ),,,158.38
1094126,ADLUBE EYE OINT 5GM,,CIPLA-( NURTURE-1 ),,,80
1094130,RELENT-OD CAP 1*10,,DR.REDDY-[ WINTURA ],,,93
1094132,RESWAS SYP 120ML,,DR.REDDY-[ AQURA-SG ],,,108.75
1094134,LEVOTIZ-M TAB 1*10,,FOREGEN HEALTHCARE PVT.LTD.,,,143.31
1094136,ADVENT 457-DT 1*6,,CIPLA-( NURTURE-1 ),,,122
1094138,EPINA EYE DROP 5ML,,CIPLA-( NURTURE-1 ),,,119.5
1094142,OLMECIP AM 1*10,,CIPLA-( VITALIS-1 ),,,175.69
1094144,S-CITADEP 5 TAB 1*10,,CIPLA-( IMPULSE ),,,44.69
1094146,MONTAIR LC-KID TAB 1*10,,CIPLA-( NURTURE-1 ),,,117.78
1094150,MOBRINE OD-30MG 1*10,,MEDIWORM (RANBAXY CROSLAND),,,210
1094152,REDISPAR-2.5 1*10,,DR.REDDY^S LABORATORIES LTD.,,,250
1094155,GLOPINK CAP 1*10,,WANBURY=( LIMITED ),,,70
1094160,CEFTISA CV 100DS 1*10,,PHARMED (TISKON),,,70
1094162,CEFTISA CV 325 1*10,,PHARMED (TISKON),,,270
1094167,POSMEAL MD-0.3 1*10T,,UNISERARCH INTEGRA,,,125.65
1094169,OROFER XT-Z TAB 1*10,,EMCURE:-[ XENNEX ],,,79
1094175,BRONCOVIT-10 1*10,,( AMTEK ) MARKETING @ SERVICES,,,94.6
1094181,UTEREST SR STRIP OF 10 1*10,,SERUM INSTITUTE OF INDIA,,,55
1094183,LOSAR 50 (30TAB) 1*30,,UNISEARCH CV LIFE,,,156
1094185,LOSAR-H (30TAB) 1*30,,UNISEARCH CV LIFE,,,175
1094187,TOLOL XR-12.5 1*10,,UNISEARCH CV LIFE,,,33.52
1094189,TOLOL AM-25 1*10,,UNISEARCH CD,,,79.85
1094191,IVAZINE 7.5 MG 1*10,,UNISEARCH CV LIFE,,,211.55
1094193,IVAZINE 5MG 1*10,,UNISEARCH CV LIFE,,,204.2
1094195,PASUGEN 5MG 1*10,,UNISERARCH INTEGRA,,,0
1104177,SOLU MEDROL INJ 40MG/2ML 2ML,,( AMTEK ) MARKETING @ SERVICES,,,79.19
1104180,DONEP OD-10 1*10T,,ALKEM-(*PENTACARE ),,,165
1104181,DONEP OD-5 1*10T,,ALKEM-(*PENTACARE ),,,115
1104183,X^TOR-80 1*10T,,IPCA=( 3-D ),,,304.5
1104185,NEWCITA PLUS TABS 1*10,,ALKEM-(*PENTACARE ),,,175
1104187,ACTISPRIN-150 MG 1*14,,ALKEM-(*MEDIVA ),,,5.86
1104188,ACTISPRIN-75 MG 1*14,,ALKEM-(*MEDIVA ),,,3.72
1104190,THYROPIL 100MCG TAB 1*30,,ALKEM-(*MEDIVA ),,,31
1104191,THYROPIL 25MCG TAB 1*30,,ALKEM-(*MEDIVA ),,,25
1104192,THYROPIL 50MCG TAB 1*30,,ALKEM-(*MEDIVA ),,,27
1104193,THYROPIL 75MCG TAB 1*30,,ALKEM-(*MEDIVA ),,,29
1104196,DIVAINE 100 1*10,,CIPLA-( XTERNA ),,,399.9
1104198,DIVAINE 50 1*10,,CIPLA-( XTERNA ),,,219.45
1104200,HARIDRA CAP 1*60,,HIMALAYA (ZANDRA),,,147
1104205,ROLIFLO OD-2+0.4MG 1*10,,SUN PHARMA=[ URO ],,,259
1104206,TRIGLIMISAVE 1-HS 1*10,,ERIS-{ INSPIRA },,,97.75
1104208,TRIGLIMISAVE 2-HS TAB 1*10,,ERIS-{ INSPIRA },,,143.9
1104210,NICTAL-150 1*10,,IPCA=( INNOVA ),,,32
1104212,NICTAL-300 1*10,,IPCA=( INNOVA ),,,55
1104214,NICTAL-600 1*10,,IPCA=( INNOVA ),,,107
1104216,NORMENTA 100 TAB 1*10,,IPCA=( INNOVA ),,,79
1104218,NORMENTA 200 TAB 1*10,,IPCA=( INNOVA ),,,148
1104220,NORMENTA 300 TAB 1*10,,IPCA=( INNOVA ),,,208
1104222,NORMENTA 400 TAB 1*10,,IPCA=( INNOVA ),,,284
1104224,NORMENTA 50 TAB 1*10,,IPCA=( INNOVA ),,,47
1104226,VENPOWER 100 TAB 1*10,,IPCA=( INNOVA ),,,129
1104228,VENPOWER 50 TAB 1*10,,IPCA=( INNOVA ),,,101
1104231,LOXOF OZ 1*10,,SUN PHARMA=[ PHARMA ],,,104
1104237,TRIKATU SYS 200ML,,HIMALAYA (ZINDEL-WELLNESS),,,105
1104239,PSOMEAL MET 0.2MG 1*10,,UNISEARCH CD,,,0
1104242,PARTY SMART CAP 5CAP,,HIMALAYA (ZINDEL-WELLNESS),,,70
1104244,OXALOBACT CAPS 1*10,,FOURRTS:-[ SP. ],,,126
1104246,BALOXIN TABS 1*10,,ALKEM-(BERGEN_ASTA),,,119
1104248,CARDIBETA AMF-50 1*7,,SUNPHARMA V (OLD),,,55.23
1104250,NOVA PLUS-75 1*10,,CIPLA-( VILATIS-2 ),,,118
1104254,PROTOCHECK DSR 1*10,,IPCA=( INTIMA ),,,85
1104255,PROTOCHECK FAST 1*10,,IPCA=( ALTUS ),,,74
1104257,AEROCORT (R/C)  1*60,,(CIP),,,47.26
1104259,LAMETEC KID TAB 1*10,,CIPLA-( IMPULSE ),,,15
1104261,ZOSTUM INJ-1.5GM 1.5GM,,ZUVENTUS HEALTHCARE LTD,,,283.5
1104262,ZOSTUM INJ-3GM 3GM,,ZUVENTUS HEALTHCARE LTD,,,484
1104264,BONEFIT CAPS 1*10,,WANBURY=( WELLBONE ),,,99
1104267,ADTROL PLUS CAPS 1*15,,WANBURY=( OSTEOLIFE ),,,328.9
1104269,CELOL D-3 GRANULES 1,,EMCURE:-[ COMMON-2 ],,,28.8
1104271,OSTEOCERIN TABS 1*10,,WANBURY=( OSTEOLIFE ),,,159
1104272,OSTEOCID TABS 1*10,,WANBURY=( OSTEOLIFE ),,,82.5
1104273,OSTEOCID D TABS 1*10,,WANBURY=( OSTEOLIFE ),,,110
1104275,OSTEONURON NT TABS 1*10,,WANBURY=( OSTEOLIFE ),,,205
1104277,HALOBET OINT. 15GM,,AJANTA-[MAXCOR],,,105
1104279,CARDIBETA-12.5 1*10,,SUNPHARMA V (OLD),,,27.3
1104281,NIKOMOX CV-375 1*10,,ERIS-{ NIKKOS },,,0
1104282,NIKOMOX CV-1000 1*10,,ERIS-{ NIKKOS },,,135
1104290,PENTASA SACH. 2GM 2GM,,FERRING ( MULTISPECIALITY),,,99.75
1104295,D-ACNE 20 CAP 1*10,,GLENMARK-[ PHARMA ],,,260
1104297,WYSOLONE DT-5 1*15,,WYETH (AB ENT.),,,13.82
1104299,NEOROF INJ 10ML,,NEON LAB.,,,84.6
1104301,LOXOF (SYP). 100ML,,SUN PHARMA=[ RESPIRATORY ],,,0
1104303,ERITEL H 80 1*15,,ERIS-{ INSPIRA },,,394.16
1104305,CREVAST-40MG 1*15,,ERIS-{ ADURA },,,267
1104307,NEW ZEET TAB 1*10,,ALEMBIC-(CHEMICAL WORKS LTD.),,,28
1104308,WIKORYL-L TAB 1*10,,ALEMBIC-(RESPIRATORY),,,49.85
1104310,NUMLO-R TABS 1*10,,EMCURE:-[ NUCRON-CV ],,,95
1104312,VASAKA CAP 1*60,,HIMALAYA (ZINDEL-WELLNESS),,,110
1104314,NOVAMOX CV-1.2 IV,,CIPLA-( SPECTRA-2 ),,,119.61
1104317,MOPRY OINT 5GM 5GM,,UNICHEM-[ UNIKARE ],,,97.5
1104321,POSMEAL MD-0.2 1*10T,,UNISERARCH INTEGRA,,,85.15
1104323,CITRAVITE XT 1*15,,PHARMED (TISKON),,,140
1104325,STANLIP EZ-145 1*10,,SUNPHARMA V (OLD),,,105
1104327,FLOTRAL D KIT 1*20,,SUN PHARMA=[ URO ],,,315
1104329,DOXT-S 1*10,,DR.REDDY^S LABORATORIES LTD.,,,15.75
1104331,TINABINE CREAM 10GM,,FOURRTS:-[ VIBRANT ],,,0
1104333,AZIBACT 2G SR 60ML,,IPCA=( PHARMA NEXT),,,125
1104334,RX-PLUS TAB 1*15,,IPCA=( PHARMA NEXT),,,224
1104336,VINICOR D-25 1*10,,IPCA=( PHARMA NEXT),,,99.7
1104338,VINICOR D-50 1*10,,IPCA=( PHARMA NEXT),,,127.8
1104340,LESULF TAB 1*10,,DIRECT(UNIMARCK HEALTHCARE LTD.),,,490
1104341,ETTLAX TAB 1*10,,DIRECT(UNIMARCK HEALTHCARE LTD.),,,45
1104343,HAPPYCEF-750 INJ,,RONYD,,,0
1104345,TAMFIL S CAP 1*10,,FOURRTS:-[ SP. ],,,520
1104347,UDIMARIN FORTE 1*10,,FOURRTS PERMIERE GASTRO,,,365
1104349,GOKSHURA CAPS 1*60,,HIMALAYA (ZINDEL-WELLNESS),,,220
1104350,PUNARNAVA CAPS 1*60,,HIMALAYA,,,110
1104352,SWICH PLUS TABS 1*10,,ALKEM-(ARISE),,,240
