item_code,brand,Master Catalogue name,medicine_type,exp_sku_brand,mod_brand,count_syp,exp_sku_brand2,exp_sku_brand3,exp_sku_brand4,exp_sku_brand5,pack,manufacturer,catg,subcatg,mrp
1245163,premium jaljeera powder 50gm,,others,premium jaljeera,premm jaljeera powder 50,0,premium,premium,premium,premium,,SURUCHI SPICES PVT.LTD.,,,0.0
1245165,premium jaljeera powder 3gm,,others,premium jaljeera,premm jaljeera powder 3,0,premium,premium,premium,premium,,SURUCHI SPICES PVT.LTD.,,,0.0
1245167,premium kasuri methi 25gm,,others,premium kasuri methi,premm kasuri methi 25,0,premium kasuri,premium,premium,premium,,SURUCHI SPICES PVT.LTD.,,,0.0
1245169,premium kitchen king masala 50gm,,others,premium kitchen king masala,premm kitchen king masala 50,0,premium kitchen king,premium kitchen,premium,premium,,SURUCHI SPICES PVT.LTD.,,,0.0
1245171,premium panipuri masala 50gm,,others,premium panipuri masala,premm panipuri masala 50,0,premium panipuri,premium,premium,premium,,SURUCHI SPICES PVT.LTD.,,,0.0
1245173,premium pav-bhaji masala 50gm,,others,premium pav bhaji masala,premm pav bhaji masala 50,0,premium pav bhaji,premium pav,premium,premium,,SURUCHI SPICES PVT.LTD.,,,0.0
1245175,premium sabji masala 50gm,,others,premium sabji masala,premm sabji masala 50,0,premium sabji,premium,premium,premium,,SURUCHI SPICES PVT.LTD.,,,0.0
1245177,premium sambhar masala 50gm,,others,premium sambhar masala,premm sambhar masala 50,0,premium sambhar,premium,premium,premium,,SURUCHI SPICES PVT.LTD.,,,0.0
1245179,suruchi black papper powder 50gm,,others,suruchi black papper,suruchi black papper powder 50,0,suruchi black,suruchi,suruchi,suruchi,,SURUCHI SPICES PVT.LTD.,,,0.0
1245181,tadka hing powder 20gm,,others,tadka hing,tadka hing powder 20,0,tadka,tadka,tadka,tadka,,SURUCHI SPICES PVT.LTD.,,,0.0
1245183,tadka hing powder 10gm,,others,tadka hing,tadka hing powder 10,0,tadka,tadka,tadka,tadka,,SURUCHI SPICES PVT.LTD.,,,0.0
1245185,classic tomato ketchup 7gm,,others,classic tomato ketchup,classic tomato ketchup 7,0,classic tomato,classic,classic,classic,,SAFAL FOOD PRODUCTS PVT.LTD.,,,0.0
1245187,premium gor keri pickle 200gm,,others,premium gor keri pickle,premm gor keri pickle 200,0,premium gor keri,premium gor,premium,premium,,SAFAL FOOD PRODUCTS PVT.LTD.,,,0.0
1245189,premium gor keri pickle 100gm,,others,premium gor keri pickle,premm gor keri pickle 100,0,premium gor keri,premium gor,premium,premium,,SAFAL FOOD PRODUCTS PVT.LTD.,,,0.0
1245191,premium green chilly pickle 200gm,,others,premium green chilly pickle,premm green chilly pickle 200,0,premium green chilly,premium green,premium,premium,,SAFAL FOOD PRODUCTS PVT.LTD.,,,0.0
1245193,premium green chilly pickle 325gm,,others,premium green chilly pickle,premm green chilly pickle 325,0,premium green chilly,premium green,premium,premium,,SAFAL FOOD PRODUCTS PVT.LTD.,,,0.0
1245195,premium khatta mitha pickle 200gm,,others,premium khatta mitha pickle,premm khatta mitha pickle 200,0,premium khatta mitha,premium khatta,premium,premium,,SAFAL FOOD PRODUCTS PVT.LTD.,,,0.0
1245197,premium khatta mitha pickle 325gm+25gm,,others,premium khatta mitha pickle,premm khatta mitha pickle 325+25,0,premium khatta mitha,premium khatta,premium,premium,,SAFAL FOOD PRODUCTS PVT.LTD.,,,0.0
1245199,premium lemon pickle 200gm,,others,premium lemon pickle,premm lemon pickle 200,0,premium lemon,premium,premium,premium,,SAFAL FOOD PRODUCTS PVT.LTD.,,,0.0
1245201,premium mango pickle-mo 200gm,,others,premium mango pickle mo,premm mango pickle mo 200,0,premium mango pickle,premium mango,premium,premium,,SAFAL FOOD PRODUCTS PVT.LTD.,,,0.0
1245202,premium mango pickle-mo 325gm,,others,premium mango pickle mo,premm mango pickle mo 325,0,premium mango pickle,premium mango,premium,premium,,SAFAL FOOD PRODUCTS PVT.LTD.,,,0.0
1245204,premium mix pickle-mo 200gm,,others,premium mix pickle mo,premm mix pickle mo 200,0,premium mix pickle,premium mix,premium,premium,,SAFAL FOOD PRODUCTS PVT.LTD.,,,0.0
1245206,premium mix pickle-mo 325gm,,others,premium mix pickle mo,premm mix pickle mo 325,0,premium mix pickle,premium mix,premium,premium,,SAFAL FOOD PRODUCTS PVT.LTD.,,,0.0
1245214,v.wash 20ml,,others,v.wash,v.wash 20,0,v.wash,v.wash,v.wash,v.wash,,(GLENMARK),,,45.0
1245229,vil gm-1000 1*10,,others,vilgm 1000 10s,vil 1000 10s,0,vilgm 1000,vilgm,vilgm,vilgm,,ZUVENTUS HEALTHCARE LTD,,,99.0
1245294,classic achar masala 200gm,,others,classic achar masala,classic achar masala 200,0,classic achar,classic,classic,classic,,SURUCHI SPICES PVT.LTD.,,,0.0
1245296,classic gold chilly powder 3gm,,others,classic gold chilly,classic gold chilly powder 3,0,classic gold,classic,classic,classic,,SURUCHI SPICES PVT.LTD.,,,0.0
1245298,classic gold dhaniya powder 25gm,,others,classic gold dhaniya,classic gold dhaniya powder 25,0,classic gold,classic,classic,classic,,SURUCHI SPICES PVT.LTD.,,,0.0
1245300,classic gold dhaniya powder 3gm,,others,classic gold dhaniya,classic gold dhaniya powder 3,0,classic gold,classic,classic,classic,,SURUCHI SPICES PVT.LTD.,,,0.0
1245302,classic gold turmeric powder 3gm,,others,classic gold turmeric,classic gold turmeric powder 3,0,classic gold,classic,classic,classic,,SURUCHI SPICES PVT.LTD.,,,0.0
1245306,classic super garam masala 500gm,,others,classic super garam masala,classic super garam masala 500,0,classic super garam,classic super,classic,classic,,SURUCHI SPICES PVT.LTD.,,,0.0
1245308,classic super garam masala 10gm,,others,classic super garam masala,classic super garam masala 10,0,classic super garam,classic super,classic,classic,,SURUCHI SPICES PVT.LTD.,,,0.0
1245310,premium punjabi papad 200gm,,others,premium punjabi papad,premm punjabi papad 200,0,premium punjabi,premium,premium,premium,,SURUCHI SPICES PVT.LTD.,,,65.0
1245312,premium panipuri masala 10gm,,others,premium panipuri masala,premm panipuri masala 10,0,premium panipuri,premium,premium,premium,,SURUCHI SPICES PVT.LTD.,,,0.0
1245314,classic mango pickle 30gm,,others,classic mango pickle,classic mango pickle 30,0,classic mango,classic,classic,classic,,SAFAL FOOD PRODUCTS PVT.LTD.,,,9.0
1245316,premium green chilly pickle 500gm,,others,premium green chilly pickle,premm green chilly pickle 500,0,premium green chilly,premium green,premium,premium,,SAFAL FOOD PRODUCTS PVT.LTD.,,,0.0
1245336,adlumab-40mg 40mg,,others,adlumab,adlumab 40,0,adlumab,adlumab,adlumab,adlumab,,RPG NEPHROCARE,,,30241.75
1245355,premium tea masala 50gm,,others,premium,premm tea masala 50,0,premium,premium,premium,premium,,SURUCHI SPICES PVT.LTD.,,,0.0
1245369,sendha namak 1kg,,others,sendha namak,sendha namak 1,0,sendha,sendha,sendha,sendha,,SURUCHI SPICES PVT.LTD.,,,0.0
1245372,suswad mix pickle-mo 5kg,,others,suswad mix pickle mo,suswad mix pickle mo 5,0,suswad mix pickle,suswad mix,suswad,suswad,,SAFAL FOOD PRODUCTS PVT.LTD.,,,277.0
1245374,classic mix pickle 60gm,,others,classic mix pickle,classic mix pickle 60,0,classic mix,classic,classic,classic,,SAFAL FOOD PRODUCTS PVT.LTD.,,,0.0
1245541,zyvilda m-500 1*15,,others,zyvilda m 500 15s,zyvilda m 500 15s,0,zyvilda m 500,zyvilda m,zyvilda,zyvilda,,THREE DOTS,,,220.0
1245548,actis c-2 forte 1*10s,,others,actis c 2 forte 1 10s,actis c 2 forte 1 10s,0,actis c 2 forte 1,actis c 2 forte,actis c 2,actis c,,PHARMED ACE,,,739.0
1245572,actimylin 1*10,,others,actimylin 10s,actimylin 10s,0,actimylin,actimylin,actimylin,actimylin,,LIFEMED HEALTHCARE,,,149.0
1245573,aminokit 1*10,,others,aminokit 10s,aminokit 10s,0,aminokit,aminokit,aminokit,aminokit,,LIFEMED HEALTHCARE,,,299.0
1245574,aminokit forte sach 1gm,,others,aminokit forte sach,aminokit forte sach 1000,0,aminokit forte,aminokit,aminokit,aminokit,,LIFEMED HEALTHCARE,,,126.0
1245576,cartimed-c 1*10,,others,cartimed c 10s,cartimed c 10s,0,cartimed c,cartimed,cartimed,cartimed,,LIFEMED HEALTHCARE,,,269.0
1245578,vito d-3 oral sol 1,,others,vito d 3 oral sol 1,vito d 3 oral sol 1,0,vito d 3 oral sol,vito d 3 oral,vito d 3,vito d,,LIFEMED HEALTHCARE,,,69.0
1245639,o2dg 2.34g sachet 1,,others,o2dg 2.34g,o2dg 2.34g sachet 1,0,o2dg,o2dg,o2dg,o2dg,,DR.REDDY^S LABORATORIES LTD.,,,990.0
1245652,mymi k-2 1*10,,others,mymik 2 10s,mymik 2 10s,0,mymik 2,mymik,mymik,mymik,,HBC PHARMA,,,249.0
1245660,mymipro-kesar 200gm,,others,mymipro kesar,mymipro kesar 200,0,mymipro,mymipro,mymipro,mymipro,,HBC PHARMA,,,310.0
1245672,classic mix pickle 6gm,,others,classic mix pickle,classic mix pickle 6,0,classic mix,classic,classic,classic,,SAFAL FOOD PRODUCTS PVT.LTD.,,,0.0
1245678,premium biryani pulav masala 100gm,,others,premium biryani pulav masala,premm biryani pulav masala 100,0,premium biryani pulav,premium biryani,premium,premium,,SURUCHI SPICES PVT.LTD.,,,0.0
1245680,premium chat masala 100gm,,others,premium chat masala,premm chat masala 100,0,premium chat,premium,premium,premium,,SURUCHI SPICES PVT.LTD.,,,0.0
1245682,premium chole masala 100gm,,others,premium chole masala,premm chole masala 100,0,premium chole,premium,premium,premium,,SURUCHI SPICES PVT.LTD.,,,0.0
1245684,premium kitchen king masala 100gm,,others,premium kitchen king masala,premm kitchen king masala 100,0,premium kitchen king,premium kitchen,premium,premium,,SURUCHI SPICES PVT.LTD.,,,0.0
1245687,premium sabji masala 100gm,,others,premium sabji masala,premm sabji masala 100,0,premium sabji,premium,premium,premium,,SURUCHI SPICES PVT.LTD.,,,0.0
1245693,premium tea masala 7gm,,others,premium,premm tea masala 7,0,premium,premium,premium,premium,,SURUCHI SPICES PVT.LTD.,,,0.0
1245728,perobar-5% 75gm,,others,,perobar 5% 75,0,,,,,,(AJANTA),,,161.0
1245738,premium a-1 garam masala 100gm,,others,premium a 1 garam masala,premm a 1 garam masala 100,0,premium a 1 garam,premium a 1,premium a,premium,,SURUCHI SPICES PVT.LTD.,,,0.0
1245751,classic gor keri pickle 5gm,,others,classic gor keri pickle,classic gor keri pickle 5,0,classic gor keri,classic gor,classic,classic,,SAFAL FOOD PRODUCTS PVT.LTD.,,,0.0
1245755,premium green chilly pickle 1kg,,others,premium green chilly pickle,premm green chilly pickle 1,0,premium green chilly,premium green,premium,premium,,SAFAL FOOD PRODUCTS PVT.LTD.,,,0.0
1245757,premium green chilly pickle 100gm,,others,premium green chilly pickle,premm green chilly pickle 100,0,premium green chilly,premium green,premium,premium,,SAFAL FOOD PRODUCTS PVT.LTD.,,,27.0
1245759,premium tomato ketchup 500gm,,others,premium tomato ketchup,premm tomato ketchup 500,0,premium tomato,premium,premium,premium,,SAFAL FOOD PRODUCTS PVT.LTD.,,,0.0
1245761,classic khatta mitha pickle 5gm,,others,classic khatta mitha pickle,classic khatta mitha pickle 5,0,classic khatta mitha,classic khatta,classic,classic,,SAFAL FOOD PRODUCTS PVT.LTD.,,,0.0
1245763,premium mango pickle-mo 1kg+85gm,,others,premium mango pickle mo,premm mango pickle mo 1+85,0,premium mango pickle,premium mango,premium,premium,,SAFAL FOOD PRODUCTS PVT.LTD.,,,0.0
1245765,premium mango pickle-mo 500gm,,others,premium mango pickle mo,premm mango pickle mo 500,0,premium mango pickle,premium mango,premium,premium,,SAFAL FOOD PRODUCTS PVT.LTD.,,,0.0
1245767,premium mango pickle-mo 100gm,,others,premium mango pickle mo,premm mango pickle mo 100,0,premium mango pickle,premium mango,premium,premium,,SAFAL FOOD PRODUCTS PVT.LTD.,,,0.0
1245769,premium mix pickle-mo 1kg,,others,premium mix pickle mo,premm mix pickle mo 1,0,premium mix pickle,premium mix,premium,premium,,SAFAL FOOD PRODUCTS PVT.LTD.,,,0.0
1245771,premium moong papad 200gm+30gm,,others,premium moong papad,premm moong papad 200+30,0,premium moong,premium,premium,premium,,SURUCHI SPICES PVT.LTD.,,,0.0
1245773,premium kashmiri chilly powder 50gm,,others,premium kashmiri chilly,premm kashmiri chilly powder 50,0,premium kashmiri,premium,premium,premium,,SURUCHI SPICES PVT.LTD.,,,0.0
1245775,tadka hing powder 50gm,,others,tadka hing,tadka hing powder 50,0,tadka,tadka,tadka,tadka,,SURUCHI SPICES PVT.LTD.,,,0.0
1245777,tadka hing powder 100gm,,others,tadka hing,tadka hing powder 100,0,tadka,tadka,tadka,tadka,,SURUCHI SPICES PVT.LTD.,,,0.0
1245805,shelcal-k 1*15,,others,shelcalk 15s,shelcalk 15s,0,shelcalk,shelcalk,shelcalk,shelcalk,,(TORRENT),,,348.45
1245829,koran-10 1*10,,others,koran 10 10s,koran 10 10s,0,koran 10,koran,koran,koran,,THREE DOTS,,,169.0
1245831,koran-5 1*10,,others,koran 5 10s,koran 5 10s,0,koran 5,koran,koran,koran,,THREE DOTS,,,119.9
1245849,hajmola 120tab,,others,hajmola 120s,hajmola 120s,0,hajmola,hajmola,hajmola,hajmola,,(GEN.),,,57.0
1245853,suswad mango pickle 5kg+85gm,,others,suswad mango pickle,suswad mango pickle 5+85,0,suswad mango,suswad,suswad,suswad,,SAFAL FOOD PRODUCTS PVT.LTD.,,,0.0
1245892,premium chilly powder 1kg,,others,premium chilly,premm chilly powder 1,0,premium,premium,premium,premium,,SURUCHI SPICES PVT.LTD.,,,0.0
1245895,premium chilly powder 500gm,,others,premium chilly,premm chilly powder 500,0,premium,premium,premium,premium,,SURUCHI SPICES PVT.LTD.,,,0.0
1245897,premium chilly powder 200gm+10gm,,others,premium chilly,premm chilly powder 200+10,0,premium,premium,premium,premium,,SURUCHI SPICES PVT.LTD.,,,0.0
1245899,premium chilly powder 100gm,,others,premium chilly,premm chilly powder 100,0,premium,premium,premium,premium,,SURUCHI SPICES PVT.LTD.,,,0.0
1245911,diarex syp 100ml,,syrup,diarex,diarex syrup 100,1,diarex,diarex,diarex,diarex,,HIMALAYA,,,70.0
1245919,zafilek 10*0,,others,zafilek 10 0,zafilek 10 0,0,zafilek 10,zafilek,zafilek,zafilek,,EXTIMUS HEALHCARE,,,270.0
1245951,premium tomato ketchup 1kg+85gm,,others,premium tomato ketchup,premm tomato ketchup 1+85,0,premium tomato,premium,premium,premium,,SAFAL FOOD PRODUCTS PVT.LTD.,,,0.0
1245953,premium moong papad 200gm+5gm,,others,premium moong papad,premm moong papad 200+5,0,premium moong,premium,premium,premium,,SURUCHI SPICES PVT.LTD.,,,0.0
1245955,premium sindhi papad 200gm+5gm,,others,premium sindhi papad,premm sindhi papad 200+5,0,premium sindhi,premium,premium,premium,,SURUCHI SPICES PVT.LTD.,,,0.0
1245957,premium udad papad 200gm+5gm,,others,premium udad papad,premm udad papad 200+5,0,premium udad,premium,premium,premium,,SURUCHI SPICES PVT.LTD.,,,0.0
1245959,instant mix moong bhajiya 200gm,,others,instant mix moong bhajiya,instant mix moong bhajiya 200,0,instant mix moong,instant mix,instant,instant,,SURUCHI SPICES PVT.LTD.,,,0.0
1245961,premium kashmiri chilly powder 100gm,,others,premium kashmiri chilly,premm kashmiri chilly powder 100,0,premium kashmiri,premium,premium,premium,,SURUCHI SPICES PVT.LTD.,,,0.0
1245988,corosiflex sach 10gm,,others,corosiflex sach,corosiflex sach 10,0,corosiflex,corosiflex,corosiflex,corosiflex,,(ERIS),,,94.0
1246040,dicewin-gm 1*10,,others,dicewingm 10s,dicewin 10s,0,dicewingm,dicewingm,dicewingm,dicewingm,,TBG,,,179.99
1246124,amuclavun-625 1*10,,others,amuclavun 625 10s,amuclavun 625 10s,0,amuclavun 625,amuclavun,amuclavun,amuclavun,,THREE DOTS,,,180.0
1246133,classic tomato ketchup 980gm,,others,classic tomato ketchup,classic tomato ketchup 980,0,classic tomato,classic,classic,classic,,SAFAL FOOD PRODUCTS PVT.LTD.,,,105.0
1246139,suruchi green chilli sauce 85gm,,others,suruchi green chilli sauce,suruchi green chilli sauce 85,0,suruchi green chilli,suruchi green,suruchi,suruchi,,SAFAL FOOD PRODUCTS PVT.LTD.,,,15.0
1246141,suruchi rich tomato ketchup 85gm,,others,suruchi rich tomato ketchup,suruchi rich tomato ketchup 85,0,suruchi rich tomato,suruchi rich,suruchi,suruchi,,SAFAL FOOD PRODUCTS PVT.LTD.,,,19.0
1246143,suruchi white vinegar 630gm,,others,suruchi white vinegar,suruchi white vinegar 630,0,suruchi white,suruchi,suruchi,suruchi,,SAFAL FOOD PRODUCTS PVT.LTD.,,,42.0
1246145,suruchi white vinegar 180gm,,others,suruchi white vinegar,suruchi white vinegar 180,0,suruchi white,suruchi,suruchi,suruchi,,SAFAL FOOD PRODUCTS PVT.LTD.,,,27.0
1246147,suswad mango pickle-mo 5kg,,others,suswad mango pickle mo,suswad mango pickle mo 5,0,suswad mango pickle,suswad mango,suswad,suswad,,SAFAL FOOD PRODUCTS PVT.LTD.,,,302.0
1246149,premium mix pickle-mo 100gm,,others,premium mix pickle mo,premm mix pickle mo 100,0,premium mix pickle,premium mix,premium,premium,,SAFAL FOOD PRODUCTS PVT.LTD.,,,27.0
1246151,aloevera gel (b.b.) 100gm,,others,aloevera,aloevera gel b.b. 100,0,aloevera,aloevera,aloevera,aloevera,,B B LABORATORIES,,,145.0
1246153,aloevera gel (b.b.) 100gm,,others,aloevera,aloevera gel b.b. 100,0,aloevera,aloevera,aloevera,aloevera,,B B LABORATORIES,,,145.0
1246155,premium udad papad(200gm+4gm) 200gm+4gm,,others,premium udad papad,premm udad papad 200+4,0,premium udad,premium,premium,premium,,SURUCHI SPICES PVT.LTD.,,,59.0
1246157,classic tomato pichko ketchup- 950gm,,others,classic tomato pichko ketchup,classic tomato pichko ketchup 950,0,classic tomato pichko,classic tomato,classic,classic,,SURUCHI SPICES PVT.LTD.,,,95.0
1246161,premium punjabi papad(200+5gm) 200gm+5gm,,others,premium punjabi papad,premm punjabi papad 200+5,0,premium punjabi,premium,premium,premium,,SURUCHI SPICES PVT.LTD.,,,66.0
1246163,classic mango pickle 60gm,,others,classic mango pickle,classic mango pickle 60,0,classic mango,classic,classic,classic,,SAFAL FOOD PRODUCTS PVT.LTD.,,,10.0
1246166,premium khatta mitha pickle 200gm,,others,premium khatta mitha pickle,premm khatta mitha pickle 200,0,premium khatta mitha,premium khatta,premium,premium,,SAFAL FOOD PRODUCTS PVT.LTD.,,,0.0
1246167,premium lemon pickle 200gm,,others,premium lemon pickle,premm lemon pickle 200,0,premium lemon,premium,premium,premium,,SAFAL FOOD PRODUCTS PVT.LTD.,,,0.0
1246168,premium mix pickle 30gm,,others,premium mix pickle,premm mix pickle 30,0,premium mix,premium,premium,premium,,SAFAL FOOD PRODUCTS PVT.LTD.,,,0.0
1246169,premium mix pickle-mo 200gm,,others,premium mix pickle mo,premm mix pickle mo 200,0,premium mix pickle,premium mix,premium,premium,,SAFAL FOOD PRODUCTS PVT.LTD.,,,0.0
1246171,classic gold chilly powder 12gm,,others,classic gold chilly,classic gold chilly powder 12,0,classic gold,classic,classic,classic,,SURUCHI SPICES PVT.LTD.,,,0.0
1246172,classic gold chilly powder 50gm,,others,classic gold chilly,classic gold chilly powder 50,0,classic gold,classic,classic,classic,,SURUCHI SPICES PVT.LTD.,,,17.0
1246173,classic gold dhaniya powder 15gm,,others,classic gold dhaniya,classic gold dhaniya powder 15,0,classic gold,classic,classic,classic,,SURUCHI SPICES PVT.LTD.,,,0.0
1246186,qufazyme syp 200ml,,syrup,qufazyme,qufazyme syrup 200,1,qufazyme,qufazyme,qufazyme,qufazyme,,CURITON LIFE SCIENCES PVT. LTD.,,,99.0
1246246,paediasleep 30ml,,others,paediasleep,paediasleep 30,0,paediasleep,paediasleep,paediasleep,paediasleep,,DELCURE LIFESCIENCES LTD.,,,110.0
1246268,classic tomato pichko ketchup- 950gm,,others,classic tomato pichko ketchup,classic tomato pichko ketchup 950,0,classic tomato pichko,classic tomato,classic,classic,,SURUCHI SPICES PVT.LTD.,,,95.0
1246269,premium mix pickle-mo 200gm,,others,premium mix pickle mo,premm mix pickle mo 200,0,premium mix pickle,premium mix,premium,premium,,SAFAL FOOD PRODUCTS PVT.LTD.,,,0.0
1246271,premium chole masala 50gm,,others,premium chole masala,premm chole masala 50,0,premium chole,premium,premium,premium,,SURUCHI SPICES PVT.LTD.,,,0.0
1246272,premium moong papad 200gm+5gm,,others,premium moong papad,premm moong papad 200+5,0,premium moong,premium,premium,premium,,SURUCHI SPICES PVT.LTD.,,,0.0
1246273,classic tomato ketchup 950gm,,others,classic tomato ketchup,classic tomato ketchup 950,0,classic tomato,classic,classic,classic,,SAFAL FOOD PRODUCTS PVT.LTD.,,,0.0
1246277,suswad mix pickle-mo 5kg+85gm,,others,suswad mix pickle mo,suswad mix pickle mo 5+85,0,suswad mix pickle,suswad mix,suswad,suswad,,SAFAL FOOD PRODUCTS PVT.LTD.,,,0.0
1246281,synertab 1*10,,others,,synertab 10s,0,,,,,,(PHARMED),,,295.0
1246313,classic mix pickle 6gm,,others,classic mix pickle,classic mix pickle 6,0,classic mix,classic,classic,classic,,SAFAL FOOD PRODUCTS PVT.LTD.,,,0.0
1246318,stanlax syp 100ml,,syrup,stanlax,stanlax syrup 100,1,stanlax,stanlax,stanlax,stanlax,,STANLEY HEALTHCARE PVT.LTD.,,,114.45
1246391,cu-lact syp 200ml,,syrup,cu lact,cu lact syrup 200,1,cu,cu,cu,cu,,CURITON LIFE SCIENCES PVT. LTD.,,,231.0
1246437,classic mango pickle 50gm,,others,classic mango pickle,classic mango pickle 50,0,classic mango,classic,classic,classic,,SAFAL FOOD PRODUCTS PVT.LTD.,,,10.0
1246439,classic mango pickle 25gm,,others,classic mango pickle,classic mango pickle 25,0,classic mango,classic,classic,classic,,SAFAL FOOD PRODUCTS PVT.LTD.,,,5.0
1246441,premium mango pickle-mo 1kg,,others,premium mango pickle mo,premm mango pickle mo 1,0,premium mango pickle,premium mango,premium,premium,,SAFAL FOOD PRODUCTS PVT.LTD.,,,0.0
1246443,suruchi green chilly pickle-mo 5kg,,others,suruchi green chilly pickle mo,suruchi green chilly pickle mo 5,0,suruchi green chilly pickle,suruchi green chilly,suruchi green,suruchi,,SAFAL FOOD PRODUCTS PVT.LTD.,,,0.0
1246445,classic moong papad 30gm,,others,classic moong papad,classic moong papad 30,0,classic moong,classic,classic,classic,,SURUCHI SPICES PVT.LTD.,,,0.0
1246447,classic udad papad 30gm,,others,classic udad papad,classic udad papad 30,0,classic udad,classic,classic,classic,,SURUCHI SPICES PVT.LTD.,,,0.0
1246449,sahi gulab jamun mix 200gm,,others,sahi gulab jamun mix,sahi gulab jamun mix 200,0,sahi gulab jamun,sahi gulab,sahi,sahi,,SURUCHI SPICES PVT.LTD.,,,0.0
1246451,tadka hing powder 100gm+10gm,,others,tadka hing,tadka hing powder 100+10,0,tadka,tadka,tadka,tadka,,SURUCHI SPICES PVT.LTD.,,,0.0
1246462,hepagem 200ml,,others,hepagem,hepagem 200,0,hepagem,hepagem,hepagem,hepagem,,FAITH PHARMACEUTICALS LTD,,,160.0
1246482,aloross sb-50 1*10,,others,aloross sb 50 10s,aloross sb 50 10s,0,aloross sb 50,aloross sb,aloross,aloross,,SUN PHARMA=[ CROSSLAND-1 ],,,130.0
1246568,lasemox-pd 5ml,,others,lasemox pd,lasemox pd 5,0,lasemox,lasemox,lasemox,lasemox,,FAITH PHARMACEUTICALS LTD,,,140.0
1246610,eradicef-325 1*10,,others,eradicef 325 10s,eradicef 325 10s,0,eradicef 325,eradicef,eradicef,eradicef,,WINMARK,,,325.0
1246612,revoclav-625 1*10,,others,revoclav 625 10s,revoclav 625 10s,0,revoclav 625,revoclav,revoclav,revoclav,,WINMARK,,,99.0
1246614,dolojoy 1*10,,others,dolojoy 10s,dolojoy 10s,0,dolojoy,dolojoy,dolojoy,dolojoy,,WINMARK,,,155.0
1246625,aplovir lozenges lemon-10mg 1*10,,others,aplovir lozenges lemon,aplovir lozenges lemon 10 10s,0,aplovir lozenges,aplovir,aplovir,aplovir,,AJANTA MEXLON,,,125.0
1246667,wockmox-lb 1*6,,others,wockmox lb 6s,wockmox lb 6s,0,wockmox lb,wockmox,wockmox,wockmox,,MEDWOCK PHARMACEUTICALS,,,150.0
1246730,vogli gm-2 1*10,,others,vogligm 2 10s,vogli 2 10s,0,vogligm 2,vogligm,vogligm,vogligm,,(MEDLEY),,,196.0
1246734,fabispray-25 ml 25ml,,others,,fabispray 25,0,,,,,,GLENMARK-[ MAJESTA ],,,850.0
1246886,nervmac active 1*10,,others,nervmac active 10s,nervmac active 10s,0,nervmac active,nervmac,nervmac,nervmac,,ALKEM (BERGEN_NOVA),,,166.0
1247157, 1*15,,others,15s,15s,0,15s,15s,15s,15s,,(GLENMARK),,,0.0
1247167,dpo-5 mg 1*10,,others,dpo,dpo 5 10s,0,dpo,dpo,dpo,dpo,,RPG IMPULSE,,,80.0
1247168,dpo-10 mg 1*10,,others,dpo,dpo 10 10s,0,dpo,dpo,dpo,dpo,,RPG IMPULSE,,,120.0
1247191,irohigh 1,,others,irohigh 1,irohigh 1,0,irohigh,irohigh,irohigh,irohigh,,RPG NEPHROCARE,,,3400.0
1247237,softdrops liquigel 10ml,,others,,softdrops liquigel 10,0,,,,,,(AJANTA),,,251.0
1247479,denbri 1,,others,denbri 1,denbri 1,0,denbri,denbri,denbri,denbri,,RPG NEPHROCARE,,,23500.0
1247501,febera-40 1*10,,others,febera 40 10s,febera 40 10s,0,febera 40,febera,febera,febera,,KAYRA INNOPHARM,,,130.0
1247538,photostable sunscreen emulgel 50gm,,others,,photostable sunscreen emulgel 50,0,,,,,,SUN PHARMA CLASSIC,,,722.0
1247567,toaster,,others,toaster,toaster,0,toaster,toaster,toaster,toaster,,FRANCO-INDIAN PHARMA,,,650.0
1247572,trly bag-red n t blue,,others,trly bag red n t blue,trly bag red n t blue,0,trly bag red n t,trly bag red n,trly bag red,trly bag,,FRANCO-INDIAN PHARMA,,,0.0
1247590,sarfaz-o 1*1,,others,sarfaz o 1s,sarfaz o 1s,0,sarfaz o,sarfaz,sarfaz,sarfaz,,FRANCO-INDIAN PHARMA,,,0.0
1247630,aplovir nasal spray 20ml,,others,aplovir nasal,aplovir nasal spray 20,0,aplovir,aplovir,aplovir,aplovir,,AJANTA MEXLON,,,150.0
1247699,sitabite-100 mg 1*10,,others,,sitabite 100 10s,0,,,,,,CORONA:-(WELLNESS),,,99.0
1247701,sitabite-50 mg 1*10,,others,,sitabite 50 10s,0,,,,,,CORONA:-(WELLNESS),,,79.0
1247702,sitabite m-50/1000 1*10,,others,,sitabite m 50/1000 10s,0,,,,,,CORONA:-(WELLNESS),,,208.5
1247703,sitabite m-50/500 1*10,,others,,sitabite m 50/500 10s,0,,,,,,CORONA:-(WELLNESS),,,109.0
1247828,ovitrelle-250mcg 1,,others,ovitrelle,ovitrelle 250 1,0,ovitrelle,ovitrelle,ovitrelle,ovitrelle,,(GEN.),,,1905.75
1247836,sitabite d-100/10 1*10,,others,,sitabite d 100/10 10s,0,,,,,,CORONA:-(WELLNESS),,,189.0
1247838,bempuless-180 1*10,,others,bempuless 180 10s,bempuless 180 10s,0,bempuless 180,bempuless,bempuless,bempuless,,CORONA REMEDIES,,,240.0
1247932,corcuaction emulgel 30gm,,others,corcuaction,corcuaction emulgel 30,0,corcuaction,corcuaction,corcuaction,corcuaction,,FOURRTS PERMIERE GASTRO,,,150.0
