item_code,brand_x,Master Catalogue name,medicine_type_x,exp_sku_brand,mod_brand,count_cap,exp_sku_brand2,exp_sku_brand3,exp_sku_brand4,id,brand_y,sku_brand,new_brand,medicine_type_y,new_brand2,cosine,max_cosine,quantity_x,quantity_y,quantity_flag,salt_flag,mod_brand2,uom_flag,uom_x,uom_y,strength_flag,strength_x,strength_y,pack,manufacturer,catg,subcatg,mrp,count,mod_cosine
1117786,neurokem-m cap 1*10,,capsule,neurokem m,neurokem m 10s,1.0,neurokem,neurokem,neurokem,251693.0,neurokem m capsule 10s,neurokem,neurokem m 10s,capsule,neurokem m capsule 10s,,,,,,0.0,neurokem m capsule 10s,,,,,,,,ALKEM-(*PENTACARE ),,,122.0,1,
1117859,neutocid dsr cap 1*10,,capsule,neutocid dsr,neutocid dsr 10s,1.0,neutocid,neutocid,neutocid,251894.0,neutocid dsr capsule 10s,neutocid,neutocid dsr 10s,capsule,neutocid dsr capsule 10s,,,,,,0.0,neutocid dsr capsule 10s,,,,,,,,DIOS LIFESCIENCES,,,85.0,1,
1117869,crich-100 cap 1*10,,capsule,crich,crich 100 10s,1.0,crich,crich,crich,159238.0,crich 100mg capsule 10s,crich,crich 100 10s,capsule,crich 100mg capsule 10s,,,,,,0.0,crich 100 capsule 10s,,,,,,,,WANBURY=( SURGLIFE ),,,104.0,1,
1117871,crich-200 cap 1*10,,capsule,crich,crich 200 10s,1.0,crich,crich,crich,159240.0,crich 200 mg capsule 10s,crich,crich 200 10s,capsule,crich 200mg capsule 10s,,,,,,0.0,crich 200 capsule 10s,,,,,,,,WANBURY=( SURGLIFE ),,,192.0,1,
1127918,nova m-75 cap 1*10,,capsule,nova m,nova m 75 10s,1.0,nova,nova,nova,256267.0,nova m 75 capsule 10s,nova,nova m 75 10s,capsule,nova m 75 capsule 10s,,,,,,0.0,nova m 75 capsule 10s,,,,,,,,CIPLA-( NURTURE-1 ),,,149.43,1,
1128003,adgain cap 1*10,,capsule,adgain,adgain 10s,1.0,adgain,adgain,adgain,105320.0,adgain capsule 10s,adgain,adgain 10s,capsule,adgain capsule 10s,,,,,,0.0,adgain capsule 10s,,,,,,,,CIPLA-( XTERNA ),,,220.0,1,
1128056,aminogest cap 1*10,,capsule,aminogest,aminogest 10s,1.0,aminogest,aminogest,aminogest,110914.0,aminogest capsule 10s,aminogest,aminogest 10s,capsule,aminogest capsule 10s,,,,,,0.0,aminogest capsule 10s,,,,,,,,ZUVENTUS-( LASOR ),,,61.4,1,
1128079,gerdrid cap 1*10,,capsule,gerdrid,gerdrid 10s,1.0,gerdrid,gerdrid,gerdrid,201235.0,gerdrid capsule sr 10s,gerdrid,gerdrid 10s,capsule,gerdrid capsule 10s,,,,,,0.0,gerdrid capsule 10s,,,,,,,,FOURRTS PERMIERE GASTRO,,,104.46,1,
1128125,pan-l cap 1*10,,capsule,pan l,pan l 10s,1.0,pan,pan,pan,270359.0,pan l capsule sr 10s,pan,pan l 10s,capsule,pan l capsule 10s,,,,,,0.0,pan l capsule 10s,,,,,,,,ALKEM-(*ACE ),,,239.0,1,
1128351,becotrol cap 1*10,,capsule,becotrol,becotrol 10s,1.0,becotrol,becotrol,becotrol,124389.0,becotrol capsule 10s,becotrol,becotrol 10s,capsule,becotrol capsule 10s,,,,,,0.0,becotrol capsule 10s,,,,,,,,PFIZER-( INTIMA ),,,176.81,1,
1128394,duzela-40mg cap 1*10,,capsule,duzela,duzela 40 10s,1.0,duzela,duzela,duzela,182635.0,duzela 40 capsule dr 10s,duzela,duzela 40 10s,capsule,duzela 40 capsule 10s,,,,,,0.0,duzela 40mg capsule 10s,,,,,,,,(SUN),,,108.7,1,
1128433,nervic-od cap 1*10,,capsule,nervic od,nervic od 10s,1.0,nervic,nervic,nervic,251002.0,nervic  od capsule 10s,nervic,nervic od 10s,capsule,nervic od capsule 10s,,,,,,0.0,nervic od capsule 10s,,,,,,,,SUNPHARMA V (OLD),,,145.0,1,
1128604,domrab cap 1*10,,capsule,domrab,domrab 10s,1.0,domrab,domrab,domrab,169329.0,domrab capsule sr 10s,domrab,domrab 10s,capsule,domrab capsule 10s,,,,,,0.0,domrab capsule 10s,,,,,,,,MEDLEY-( NUTRAKARE ),,,90.0,1,
1128672,eucalmin cap 1*10,,capsule,eucalmin,eucalmin 10s,1.0,eucalmin,eucalmin,eucalmin,190052.0,eucalmin capsule 10s,eucalmin,eucalmin 10s,capsule,eucalmin capsule 10s,,,,,,0.0,eucalmin capsule 10s,,,,,,,,ZUVENTUS-( ODENEA ),,,225.3,1,
1128889,silofast-4 cap 1*10,,capsule,silofast,silofast 4 10s,1.0,silofast,silofast,silofast,312043.0,silofast 4 capsule 10s,silofast,silofast 4 10s,capsule,silofast 4 capsule 10s,,,,,,0.0,silofast 4 capsule 10s,,,,,,,,CIPLA-( UROLOGY ),,,316.23,1,
1128891,silofast-8 cap 1*15,,capsule,silofast,silofast 8 15s,1.0,silofast,silofast,silofast,312044.0,silofast 8 capsule 15s,silofast,silofast 8 15s,capsule,silofast 8 capsule 15s,,,,,,0.0,silofast 8 capsule 15s,,,,,,,,CIPLA-( UROLOGY ),,,519.09,1,
1128923,isotroin-30 cap 1*10,,capsule,isotroin,isotroin 30 10s,1.0,isotroin,isotroin,isotroin,216353.0,isotroin 30 capsule 10s,isotroin,isotroin 30 10s,capsule,isotroin 30 capsule 10s,,,,,,0.0,isotroin 30 capsule 10s,,,,,,,,CIPLA-( XTERNA ),,,332.0,1,
1128925,isotroin-5 cap 1*10,,capsule,isotroin,isotroin 5 10s,1.0,isotroin,isotroin,isotroin,216354.0,isotroin 5 capsule 10s,isotroin,isotroin 5 10s,capsule,isotroin 5 capsule 10s,,,,,,0.0,isotroin 5 capsule 10s,,,,,,,,CIPLA-( XTERNA ),,,90.5,1,
1128976,mucophyline cap 1*10,,capsule,mucophyline,mucophyline 10s,1.0,mucophyline,mucophyline,mucophyline,245770.0,mucophyline capsule 10s,mucophyline,mucophyline 10s,capsule,mucophyline capsule 10s,,,,,,0.0,mucophyline capsule 10s,,,,,,,,CIPLA-( INSPIRA ),,,72.5,1,
1129029,maxizym capsules 1*10,,capsule,maxizym,maxizym 10s,1.0,maxizym,maxizym,maxizym,235669.0,maxizym capsule 10s,maxizym,maxizym 10s,capsule,maxizym capsule 10s,,,,,,0.0,maxizym capsule 10s,,,,,,,,FOURRTS PERMIERE GASTRO,,,203.0,1,
1129076,folinine-d cap 1*10,,capsule,folinine d,folinine d 10s,1.0,folinine,folinine,folinine,196950.0,folinine d capsule 10s,folinine,folinine d 10s,capsule,folinine d capsule 10s,,,,,,0.0,folinine d capsule 10s,,,,,,,,WANBURY-(WOW),,,146.0,1,
1129185,calgym 60k caps 1*4,,capsule,calgym 60k,calgym 60k 4s,1.0,calgym,calgym,calgym,144160.0,calgym 60k capsule 4s,calgym,calgym 60k 4s,capsule,calgym 60k capsule 4s,,,,,,0.0,calgym 60k capsule 4s,,,,,,,,DIOS LIFESCIENCES,,,118.0,1,
1129322,autrin cap 1*30,,capsule,autrin,autrin 30s,1.0,autrin,autrin,autrin,361782.0,autrin capsule 30s,autrin,autrin 30s,capsule,autrin capsule 30s,,,,,,0.0,autrin capsule 30s,,,,,,,,WYETH,,,164.79,1,
1129389,retinox cap 1*30,,capsule,retinox,retinox 30s,1.0,retinox,retinox,retinox,290157.0,retinox capsule 30s,retinox,retinox 30s,capsule,retinox capsule 30s,,,,,,0.0,retinox capsule 30s,,,,,,,,AJANTA-[ ANWAXX ],,,588.99,1,
1129432,sodox cap 1*15,,capsule,sodox,sodox 15s,1.0,sodox,sodox,sodox,314016.0,sodox capsule 15s,sodox,sodox 15s,capsule,sodox capsule 15s,,,,,,0.0,sodox capsule 15s,,,,,,,,SUN PHARMA RIGEL,,,755.0,1,
1129453,revlin m cap 1*10,,capsule,revlin m,revlin m 10s,1.0,revlin,revlin,revlin,290354.0,revlin m capsule 10s,revlin,revlin m 10s,capsule,revlin m capsule 10s,,,,,,0.0,revlin m capsule 10s,,,,,,,,(ERIS),,,160.69,1,
1139515,novarel-200 cap 1*10,,capsule,novarel,novarel 200 10s,1.0,novarel,novarel,novarel,256444.0,novarel 200mg capsule 10s,novarel,novarel 200 10s,capsule,novarel 200mg capsule 10s,,,,,,0.0,novarel 200 capsule 10s,,,,,,,,FERRING ( FERTILITY),,,220.0,1,
1139587,fourts-b mega cap 1*10,,capsule,fourts b mega,fourts b mega 10s,1.0,fourts b,fourts,fourts,197761.0,fourts b mega capsule 10s,fourts,fourts b mega 10s,capsule,fourts b mega capsule 10s,,,,,,0.0,fourts b mega capsule 10s,,,,,,,,FOURRTS:-[ VIBRANT ],,,180.0,1,
1139707,colahyal cap 1*10,,capsule,colahyal,colahyal 10s,1.0,colahyal,colahyal,colahyal,156497.0,colahyal capsule 10s,colahyal,colahyal 10s,capsule,colahyal capsule 10s,,,,,,0.0,colahyal capsule 10s,,,,,,,,NEXGEN-RX-MAIN-DIV,,,300.0,1,
1140120,antoxid hc cap 1*30,,capsule,antoxid hc,antoxid hc 30s,1.0,antoxid,antoxid,antoxid,113600.0,antoxid  hc capsule 30s,antoxid,antoxid hc 30s,capsule,antoxid hc capsule 30s,,,,,,0.0,antoxid hc capsule 30s,,,,,,,,DR.REDDY-[ GRANDERA ],,,535.5,1,
1140143,distaclor-500 cap 1*3,,capsule,distaclor,distaclor 500 3s,1.0,distaclor,distaclor,distaclor,167621.0,distaclor 500mg capsule 3s,distaclor,distaclor 500 3s,capsule,distaclor 500mg capsule 3s,,,,,,0.0,distaclor 500 capsule 3s,,,,,,,,MENARINI PRIMARY CARE,,,195.0,1,
1140160,digestomen-p cap 1*10,,capsule,digestomen p,digestomen p 10s,1.0,digestomen,digestomen,digestomen,362077.0,digestomen  p capsule 10s,digestomen,digestomen p 10s,capsule,digestomen p capsule 10s,,,,,,0.0,digestomen p capsule 10s,,,,,,,,MENARINI PRIMARY CARE,,,102.0,1,
1140368,isotroin 10mg cap 1*10,,capsule,isotroin,isotroin 10 10s,1.0,isotroin,isotroin,isotroin,216351.0,isotroin 10 capsule 10s,isotroin,isotroin 10 10s,capsule,isotroin 10 capsule 10s,,,,,,0.0,isotroin 10mg capsule 10s,,,,,,,,(CIP),,,298.5,1,
1150529,becozinc-g cap 1*10,,capsule,becozinc g,becozinc g 10s,1.0,becozinc,becozinc,becozinc,361974.0,becozinc  g capsule 10s,becozinc,becozinc g 10s,capsule,becozinc g capsule 10s,,,,,,0.0,becozinc g capsule 10s,,,,,,,,DR.REDDY-[ AQURA-SG ],,,80.0,1,
1150599,tricogro cap 1*10,,capsule,tricogro,tricogro 10s,1.0,tricogro,tricogro,tricogro,329546.0,tricogro capsule 10s,tricogro,tricogro 10s,capsule,tricogro capsule 10s,,,,,,0.0,tricogro capsule 10s,,,,,,,,AJANTA-[MAXCOR],,,219.0,1,
1150787,altraday cap 1*10,,capsule,altraday,altraday 10s,1.0,altraday,altraday,altraday,109764.0,altraday capsule 10s,altraday,altraday 10s,capsule,altraday capsule 10s,,,,,,0.0,altraday capsule 10s,,,,,,,,(RANBAXY),,,120.0,1,
1150847,acera-d cap 1*10,,capsule,acera d,acera d 10s,1.0,acera,acera,acera,102037.0,acera d capsule sr 10s,acera,acera d 10s,capsule,acera d capsule 10s,,,,,,0.0,acera d capsule 10s,,,,,,,,(IPCA),,,118.45,1,
1150903,acutret-10 cap 1*10,,capsule,acutret,acutret 10 10s,1.0,acutret,acutret,acutret,103654.0,acutret 10 capsule 10s,acutret,acutret 10 10s,capsule,acutret 10 capsule 10s,,,,,,0.0,acutret 10 capsule 10s,,,,,,,,(IPCA),,,205.5,1,
1151122,syntran cap 1*10,,capsule,syntran,syntran 10s,1.0,syntran,syntran,syntran,320656.0,syntran capsule 10s,syntran,syntran 10s,capsule,syntran capsule 10s,,,,,,0.0,syntran capsule 10s,,,,,,,,GLENMARK (GRACEWELL),,,140.0,1,
1151142,dcg-forte cap 1*10,,capsule,dcg forte,dcg forte 10s,1.0,dcg,dcg,dcg,162141.0,dcg forte capsule 10s,dcg,dcg forte 10s,capsule,dcg forte capsule 10s,,,,,,0.0,dcg forte capsule 10s,,,,,,,,DIRECT(UNIMARCK HEALTHCARE LTD.),,,128.0,1,
1151151,alsody cap 1*10,,capsule,alsody,alsody 10s,1.0,alsody,alsody,alsody,109595.0,alsody capsule 10s,alsody,alsody 10s,capsule,alsody capsule 10s,,,,,,0.0,alsody capsule 10s,,,,,,,,FOURRTS:-[ SP. ],,,502.0,1,
1151165,sotret-10 cap 1*10,,capsule,sotret,sotret 10 10s,1.0,sotret,sotret,sotret,315023.0,sotret 10mg capsule 10s,sotret,sotret 10 10s,capsule,sotret 10mg capsule 10s,,,,,,0.0,sotret 10 capsule 10s,,,,,,,,(RANBAXY),,,209.0,1,
1151166,sotret-20 cap 1*10,,capsule,sotret,sotret 20 10s,1.0,sotret,sotret,sotret,315024.0,sotret 20mg capsule 10s,sotret,sotret 20 10s,capsule,sotret 20mg capsule 10s,,,,,,0.0,sotret 20 capsule 10s,,,,,,,,(SUN),,,295.0,1,
1151264,primeova-100 cap 1*5,,capsule,primeova,primeova 100 5s,1.0,primeova,primeova,primeova,280355.0,primeova 100mg capsule 5s,primeova,primeova 100 5s,capsule,primeova 100mg capsule 5s,,,,,,0.0,primeova 100 capsule 5s,,,,,,,,ALKEM-(*BERGEN-ZURIEVE ),,,350.0,1,
1151271,inflacure-c cap 1*10,,capsule,inflacure c,inflacure c 10s,1.0,inflacure,inflacure,inflacure,214810.0,inflacure c capsule 10s,inflacure,inflacure c 10s,capsule,inflacure c capsule 10s,,,,,,0.0,inflacure c capsule 10s,,,,,,,,WANBURY=( OSTEOLIFE ),,,35.0,1,
1151328,rapilif-8 cap 1*15,,capsule,rapilif,rapilif 8 15s,1.0,rapilif,rapilif,rapilif,373803.0,rapilif 8 capsule 15s,rapilif,rapilif 8 15s,capsule,rapilif 8 capsule 15s,,,,,,0.0,rapilif 8 capsule 15s,,,,,,,,(IPCA),,,441.6,1,
1151354,digestomen cap 1*10,,capsule,digestomen,digestomen 10s,1.0,digestomen,digestomen,digestomen,166675.0,digestomen capsule 10s,digestomen,digestomen 10s,capsule,digestomen capsule 10s,,,,,,0.0,digestomen capsule 10s,,,,,,,,MENARINI PRIMARY CARE,,,405.0,1,
1151762,zincolak cap 1*10,,capsule,zincolak,zincolak 10s,1.0,zincolak,zincolak,zincolak,348298.0,zincolak capsule 10s,zincolak,zincolak 10s,capsule,zincolak capsule 10s,,,,,,0.0,zincolak capsule 10s,,,,,,,,MENARINI RAUNAQ PHARMA LTD.,,,21.0,1,
1151989,ramcor-5 cap 1*10,,capsule,ramcor,ramcor 5 10s,1.0,ramcor,ramcor,ramcor,286371.0,ramcor 5 capsule 10s,ramcor,ramcor 5 10s,capsule,ramcor 5 capsule 10s,,,,,,0.0,ramcor 5 capsule 10s,,,,,,,,(IPCA),,,82.54,1,
1152026,lycowax-xt cap 1*10,,capsule,lycowax,lycowax 10s,1.0,lycowax,lycowax,lycowax,232706.0,lycowax capsule 10s,lycowax,lycowax 10s,capsule,lycowax capsule 10s,,,,,,0.0,lycowax capsule 10s,,,,,,,,VENOVA PHARMACEUTICAL,,,94.0,1,
1152040,tummy free cap 1*60,,capsule,tummy free,tummy free 60s,1.0,tummy,tummy,tummy,331390.0,tummy free capsule 60s,tummy,tummy free 60s,capsule,tummy free capsule 60s,,,,,,0.0,tummy free capsule 60s,,,,,,,,VENOVA PHARMACEUTICAL,,,490.0,1,
1152048,v-strong cap 1*10,,capsule,v strong,v strong 10s,1.0,v,v,v,341388.0,v strong capsule 10s,v,v strong 10s,capsule,v strong capsule 10s,,,,,,0.0,v strong capsule 10s,,,,,,,,VENOVA PHARMACEUTICAL,,,99.0,1,
1152062,vonzole dsr cap 1*10,,capsule,vonzole dsr,vonzole dsr 10s,1.0,vonzole,vonzole,vonzole,341010.0,vonzole dsr capsule 10s,vonzole,vonzole dsr 10s,capsule,vonzole dsr capsule 10s,,,,,,0.0,vonzole dsr capsule 10s,,,,,,,,VENOVA PHARMACEUTICAL,,,97.0,1,
1152086,becosules plus cap 1*30,,capsule,becosules plus,becosules plus 30s,1.0,becosules,becosules,becosules,124383.0,becosules plus capsule 30s,becosules,becosules plus 30s,capsule,becosules plus capsule 30s,,,,,,0.0,becosules plus capsule 30s,,,,,,,,PFIZER-( PROXIMA ),,,175.45,1,
1162195,indivan-400 cap 1*30,,capsule,indivan,indivan 400 30s,1.0,indivan,indivan,indivan,214542.0,indivan 400mg capsule 30s,indivan,indivan 400 30s,capsule,indivan 400mg capsule 30s,,,,,,0.0,indivan 400 capsule 30s,,,,,,,,CIPLA-( HIV ),,,602.97,1,
1162234,esomac-l cap 1*10,,capsule,esomac l,esomac l 10s,1.0,esomac,esomac,esomac,188873.0,esomac l capsule sr 10s,esomac,esomac l 10s,capsule,esomac l capsule 10s,,,,,,0.0,esomac l capsule 10s,,,,,,,,CIPLA LTD.,,,205.5,1,
1162236,panstal cap 1*10,,capsule,panstal,panstal 10s,1.0,panstal,panstal,panstal,270640.0,panstal capsule 10s,panstal,panstal 10s,capsule,panstal capsule 10s,,,,,,0.0,panstal capsule 10s,,,,,,,,CIPLA LTD.,,,176.5,1,
1162371,myoril-8 cap 1*10,,capsule,myoril,myoril 8 10s,1.0,myoril,myoril,myoril,247285.0,myoril 8mg capsule 10s,myoril,myoril 8 10s,capsule,myoril 8mg capsule 10s,,,,,,0.0,myoril 8 capsule 10s,,,,,,,,SANOFI,,,425.99,1,
1162601,vonzole dsr cap 1*10,,capsule,vonzole dsr,vonzole dsr 10s,1.0,vonzole,vonzole,vonzole,341010.0,vonzole dsr capsule 10s,vonzole,vonzole dsr 10s,capsule,vonzole dsr capsule 10s,,,,,,0.0,vonzole dsr capsule 10s,,,,,,,,VENOVA PHARMACEUTICAL,,,97.0,1,
1162941,q-one cap 1*10,,capsule,q one,q one 10s,1.0,q,q,q,283607.0,q one capsule 10s,q,q one 10s,capsule,q one capsule 10s,,,,,,0.0,q one capsule 10s,,,,,,,,ZENVITA HEALTHCARE PVT LTD.,,,798.0,1,
1162950,zengalin cap 1*10,,capsule,zengalin,zengalin 10s,1.0,zengalin,zengalin,zengalin,346753.0,zengalin capsule 10s,zengalin,zengalin 10s,capsule,zengalin capsule 10s,,,,,,0.0,zengalin capsule 10s,,,,,,,,ZENVITA HEALTHCARE PVT LTD.,,,120.0,1,
1163145,upcount caps 1*10,,capsule,upcount,upcount 10s,1.0,upcount,upcount,upcount,333866.0,upcount capsule 10s,upcount,upcount 10s,capsule,upcount capsule 10s,,,,,,0.0,upcount capsule 10s,,,,,,,,DELCURE LIFE(PECD),,,630.0,1,
1163157,gestone 400 caps 1*10,,capsule,gestone,gestone 400 10s,1.0,gestone,gestone,gestone,201462.0,gestone 400mg capsule 10s,gestone,gestone 400 10s,capsule,gestone 400mg capsule 10s,,,,,,0.0,gestone 400 capsule 10s,,,,,,,,FERRING ( FERTILITY),,,451.5,1,
1163175,mitiflora cap 1*10,,capsule,mitiflora,mitiflora 10s,1.0,mitiflora,mitiflora,mitiflora,242289.0,mitiflora capsule 10s,mitiflora,mitiflora 10s,capsule,mitiflora capsule 10s,,,,,,0.0,mitiflora capsule 10s,,,,,,,,MITIS BIOMEDICS LTD.,,,149.93,1,
1163194,adgain cap 1*10,,capsule,adgain,adgain 10s,1.0,adgain,adgain,adgain,105320.0,adgain capsule 10s,adgain,adgain 10s,capsule,adgain capsule 10s,,,,,,0.0,adgain capsule 10s,,,,,,,,(CIP),,,220.0,1,
1163230,antoxid cap  1*30,,capsule,antoxid,antoxid 30s,1.0,antoxid,antoxid,antoxid,113598.0,antoxid capsule 30s,antoxid,antoxid 30s,capsule,antoxid capsule 30s,,,,,,0.0,antoxid capsule 30s,,,,,,,,(DRL),,,313.0,1,
1163236,gla-120 cap  1*30,,capsule,gla,gla 120 30s,1.0,gla,gla,gla,201783.0,gla  120 capsule 30s,gla,gla 120 30s,capsule,gla 120 capsule 30s,,,,,,0.0,gla 120 capsule 30s,,,,,,,,(DRL),,,494.5,1,
1163238,gla-m cap 1*10,,capsule,gla m,gla m 10s,1.0,gla,gla,gla,201817.0,gla m capsule 10s,gla,gla m 10s,capsule,gla m capsule 10s,,,,,,0.0,gla m capsule 10s,,,,,,,,(DRL),,,208.8,1,
1163258,razo-d cap  1*15,,capsule,razo d,razo d 15s,1.0,razo,razo,razo,287354.0,razo d capsule sr 15s,razo,razo d 15s,capsule,razo d capsule 15s,,,,,,0.0,razo d capsule 15s,,,,,,,,(DRL),,,298.5,1,
1163264,econorm cap  1*6,,capsule,econorm,econorm 6s,1.0,econorm,econorm,econorm,369018.0,econorm capsule 6s,econorm,econorm 6s,capsule,econorm capsule 6s,,,,,,0.0,econorm capsule 6s,,,,,,,,(DRL),,,243.0,1,
1163304,rabgit-dsr cap 1*10,,capsule,rabgit dsr,rabgit dsr 10s,1.0,rabgit,rabgit,rabgit,379274.0,rabgit dsr capsule 10s,rabgit,rabgit dsr 10s,capsule,rabgit dsr capsule 10s,,,,,,0.0,rabgit dsr capsule 10s,,,,,,,,STANLEY HEALTHCARE PVT.LTD.,,,97.0,1,
1163305,zemido cap 1*10,,capsule,zemido,zemido 10s,1.0,zemido,zemido,zemido,346598.0,zemido capsule 10s,zemido,zemido 10s,capsule,zemido capsule 10s,,,,,,0.0,zemido capsule 10s,,,,,,,,STANLEY HEALTHCARE PVT.LTD.,,,259.0,1,
1163415,antoxid hc cap  1*30,,capsule,antoxid hc,antoxid hc 30s,1.0,antoxid,antoxid,antoxid,113600.0,antoxid  hc capsule 30s,antoxid,antoxid hc 30s,capsule,antoxid hc capsule 30s,,,,,,0.0,antoxid hc capsule 30s,,,,,,,,(DRL),,,535.5,1,
1163419,dutas cap 1*30,,capsule,dutas,dutas 30s,1.0,dutas,dutas,dutas,182558.0,dutas capsule 30s,dutas,dutas 30s,capsule,dutas capsule 30s,,,,,,0.0,dutas capsule 30s,,,,,,,,(DRL),,,1050.75,1,
1163506,esoz-d-40 cap 1*10,,capsule,esoz d,esoz d 40 10s,1.0,esoz,esoz,esoz,363902.0,esoz d 40 capsule sr 10s,esoz,esoz d 40 10s,capsule,esoz d 40 capsule 10s,,,,,,0.0,esoz d 40 capsule 10s,,,,,,,,(GLENMARK),,,253.5,1,
1163584,morease sr cap 1*10,,capsule,morease,morease 10s,1.0,morease,morease,morease,244057.0,morease  sr capsule 10s,morease,morease 10s,capsule,morease capsule 10s,,,,,,0.0,morease capsule 10s,,,,,,,,(DRL),,,143.55,1,
1163598,triozac plus cap 1*10,,capsule,triozac plus,triozac plus 10s,1.0,triozac,triozac,triozac,362055.0,triozac plus capsule 10s,triozac,triozac plus 10s,capsule,triozac plus capsule 10s,,,,,,0.0,triozac plus capsule 10s,,,,,,,,(DRL),,,98.0,1,
1163678,novaclox lb cap 1*9,,capsule,novaclox lb,novaclox lb 9s,1.0,novaclox,novaclox,novaclox,256322.0,novaclox lb capsule 9s,novaclox,novaclox lb 9s,capsule,novaclox lb capsule 9s,,,,,,0.0,novaclox lb capsule 9s,,,,,,,,(CIP),,,66.5,1,
1163790,pansec-l cap 1*10,,capsule,pansec l,pansec l 10s,1.0,pansec,pansec,pansec,270600.0,pansec l capsule sr 10s,pansec,pansec l 10s,capsule,pansec l capsule 10s,,,,,,0.0,pansec l capsule 10s,,,,,,,,CIPLA-( SUPRACARE ),,,152.98,1,
1163862,becozinc cap  1*30,,capsule,becozinc,becozinc 30s,1.0,becozinc,becozinc,becozinc,376754.0,becozinc capsule 30s,becozinc,becozinc 30s,capsule,becozinc capsule 30s,,,,,,0.0,becozinc capsule 30s,,,,,,,,(DRL),,,56.75,1,
1164033,intolac-cap 1*10,,capsule,intolac,intolac 10s,1.0,intolac,intolac,intolac,215642.0,intolac capsule 10s,intolac,intolac 10s,capsule,intolac capsule 10s,,,,,,0.0,intolac capsule 10s,,,,,,,,VENOVA PHARMACEUTICAL,,,99.9,1,
1164057,fludac-10 cap 1*10,,capsule,fludac,fludac 10 10s,1.0,fludac,fludac,fludac,196083.0,fludac 10 capsule 10s,fludac,fludac 10 10s,capsule,fludac 10 capsule 10s,,,,,,0.0,fludac 10 capsule 10s,,,,,,,,CADILA PHARMACEUTICAL,,,33.32,1,
1164058,fludac-20 cap 1*15,,capsule,fludac,fludac 20 15s,1.0,fludac,fludac,fludac,196084.0,fludac 20mg capsule 15s,fludac,fludac 20 15s,capsule,fludac 20mg capsule 15s,,,,,,0.0,fludac 20 capsule 15s,,,,,,,,CADILA PHARMACEUTICAL,,,67.97,1,
1164059,fludac-60 cap 1*10,,capsule,fludac,fludac 60 10s,1.0,fludac,fludac,fludac,196085.0,fludac 60 capsule 10s,fludac,fludac 60 10s,capsule,fludac 60 capsule 10s,,,,,,0.0,fludac 60 capsule 10s,,,,,,,,CADILA PHARMACEUTICAL,,,102.88,1,
1174116,i-sure 20 cap 1*10,,capsule,i sure,i sure 20 10s,1.0,i,i,i,212597.0,i sure 20mg capsule 10s,i,i sure 20 10s,capsule,i sure 20mg capsule 10s,,,,,,0.0,i sure 20 capsule 10s,,,,,,,,ASSURE LIFE SCIENCE PVT LTD.,,,169.0,1,
1174184,becozinc-g cap  1*10,,capsule,becozinc g,becozinc g 10s,1.0,becozinc,becozinc,becozinc,361974.0,becozinc  g capsule 10s,becozinc,becozinc g 10s,capsule,becozinc g capsule 10s,,,,,,0.0,becozinc g capsule 10s,,,,,,,,(DRL),,,108.0,1,
1174293,pan (d) cap  1*15,,capsule,pan d,pan d 15s,1.0,pan,pan,pan,270151.0,pan d capsule 15s,pan,pan d 15s,capsule,pan d capsule 15s,,,,,,0.0,pan d capsule 15s,,,,,,,,(ALKEM),,,199.0,1,
1174310,airtio instacaps 30,,capsule,airtio,airtio 30,1.0,airtio,airtio,airtio,106845.0,airtio rotacap 30,airtio,airtio 30,capsule,airtio capsule 30,,,,,,0.0,airtio capsule 30,,,,,,,,GLENMARK-[ RESPIRATORY ],,,299.0,1,
1174359,optisulin cap  1*15,,capsule,optisulin,optisulin 15s,1.0,optisulin,optisulin,optisulin,265434.0,optisulin capsule 15s,optisulin,optisulin 15s,capsule,optisulin capsule 15s,,,,,,0.0,optisulin capsule 15s,,,,,,,,(DRL),,,12.65,1,
1174659,ramcor-2.5 cap 1*10,,capsule,ramcor 2.5,ramcor 2.5 10s,1.0,ramcor,ramcor,ramcor,286370.0,ramcor 2.5 capsule 10s,ramcor,ramcor 2.5 10s,capsule,ramcor 2.5 capsule 10s,,,,,,0.0,ramcor 2.5 capsule 10s,,,,,,,,(IPCA),,,58.91,1,
1174781,dizionn cap 1*10,,capsule,dizionn,dizionn 10s,1.0,dizionn,dizionn,dizionn,167956.0,dizionn capsule 10s,dizionn,dizionn 10s,capsule,dizionn capsule 10s,,,,,,0.0,dizionn capsule 10s,,,,,,,,ERINOME,,,129.0,1,
1174856,taszol-dsr cap 1*10,,capsule,taszol dsr,taszol dsr 10s,1.0,taszol,taszol,taszol,322046.0,taszol dsr capsule 10s,taszol,taszol dsr 10s,capsule,taszol dsr capsule 10s,,,,,,0.0,taszol dsr capsule 10s,,,,,,,,ERINOME,,,101.0,1,
1174901,fungikem 100 capsules 1*10,,capsule,fungikem,fungikem 100 10s,1.0,fungikem,fungikem,fungikem,198528.0,fungikem 100 capsule 10s,fungikem,fungikem 100 10s,capsule,fungikem 100 capsule 10s,,,,,,0.0,fungikem 100 capsule 10s,,,,,,,,ALKEM-(*ALPHA ),,,110.0,1,
