item_code,brand_x,Master Catalogue name,medicine_type_x,exp_sku_brand,mod_brand,count_syp,exp_sku_brand2,exp_sku_brand3,exp_sku_brand4,exp_sku_brand5,id,brand_y,medicine_type_y,sku_brand,new_brand,new_brand2,cosine,max_cosine,salt_flag,mod_brand2,uom_flag,uom_x,uom_y,pack,manufacturer,catg,subcatg,mrp,medicine_type_flag,count_cap,count_tab,count,mod_cosine,quantity_x,quantity_y,quantity_flag,strength_flag,strength_x,strength_y
29269,human mixtard 50 40iu 10ml,,others,human mixtard 50,human mixtard 50 40 10,0.0,human mixtard,human,human,human,211979.0,human mixtard 50 injection 40iu/ml 10ml,injection,human,human mixtard 50 injection 40 10,human mixtard 50 injection 40iu/ml 10ml ,0.9128709291752768,0.9128709291752768,0.0,human mixtard 50 40iu 10ml ,1.0,ml ,iu/ml ,10ml,ABBOTT HEALTH CARE,,,241.58,1.0,,,1,0.9128709291752768,,,,,,
2936,z&d ds 20 susp. 20ml,,others,z&d ds 20,z&d ds 20 suspension,0.0,z&d ds,z&d,z&d,z&d,361976.0,z&d ds 20 suspension 15ml,others,z&d,z&d ds 20 suspension 15,z&d ds 20 suspension 15ml ,0.9128709291752768,0.9128709291752768,0.0,z&d ds 20 suspension 20ml ,0.0,ml ,ml ,20ml,J.B.CHEMICALS & PHARMACEUTICAL,,,106.75,0.0,,,1,0.9128709291752768,,,,,,
2940,pecef 100 oral syp 30ml,,syrup,pecef 100 oral,pecef 100 oral 30,1.0,pecef 100,pecef,pecef,pecef,273545.0,pecef 100 powder for oral suspension 30ml,others,pecef,pecef 100 powder for oral 30,pecef 100 powder for oral suspension 30ml ,0.6761234037828131,0.6761234037828131,0.0,pecef 100 oral syrup 30ml ,0.0,ml ,ml ,30ml,DR. REDDY LABORATORIES LTD,,,220.0,1.0,,,1,0.8164965809277261,,,,,,
29641,calnano-d3 shot 4.5ml,,others,calnano d3 shot,calnano d3 shot 4.5,0.0,calnano d3,calnano,calnano,calnano,144338.0,calnano d3 oral suspension 5ml butterscotch,others,calnano,calnano d3 oral suspension 5 butterscotch,calnano d3 oral suspension 5ml butterscotch ,0.5477225575051661,0.5477225575051661,0.0,calnano d3 shot 4.5ml ,0.0,ml ,ml ,4.5ml,AKCENT HEALTHCARE,,,98.0,0.0,,,1,0.5477225575051661,,,,,,
29779,olemessa baby massage oil 100ml,,others,olemessa baby massage,olemessa baby massage oil 100,0.0,olemessa baby,olemessa,olemessa,olemessa,362529.0,olemessa massage oil 100ml,others,olemessa,olemessa massage oil 100,olemessa massage oil 100ml ,0.8944271909999159,0.8944271909999159,0.0,olemessa baby massage oil 100ml ,0.0,ml ,ml ,100ml,MENARINI INDIA PVT LTD,,,150.0,0.0,,,1,0.8944271909999159,,,,,,
29788,salytar t saop 100gm,,others,salytar t saop,salytar t saop 100,0.0,salytar t,salytar,salytar,salytar,296151.0,salytar t soap 100gm,others,salytar,salytar t soap 100,salytar t soap 100gm ,0.75,0.75,0.0,salytar t saop 100gm ,0.0,gm ,gm ,100gm,MENARINI INDIA PVT LTD,,,71.0,0.0,,,1,0.75,,,,,,
29832,enerzal zero orange 5gm,,others,enerzal zero orange,enerzal zero orange 5,0.0,enerzal zero,enerzal,enerzal,enerzal,377778.0,enerzal zero orange sachet 5gm,others,enerzal,enerzal zero orange sachet 5,enerzal zero orange sachet 5gm ,0.8944271909999159,0.8944271909999159,0.0,enerzal zero orange 5gm ,0.0,gm ,gm ,5gm,FDC LTD.,,,14.0,0.0,,,1,0.8944271909999159,,,,,,
29890,diprovate g plus 30gm,,others,diprovate g plus,diprovate g plus 30,0.0,diprovate g,diprovate,diprovate,diprovate,382220.0,diprovate plus g cream 30gm,others,diprovate,diprovate plus g cream 30,diprovate plus g cream 30gm ,0.8944271909999159,0.8944271909999159,0.0,diprovate g plus 30gm ,0.0,gm ,gm ,30gm,RANBAXY,,,99.0,0.0,,,1,0.8944271909999159,,,,,,
30094,ensure diabetic vanilla 400gm jar,,others,ensure diabetic vanilla,ensure diabetic vanilla 400 jar,0.0,ensure diabetic,ensure,ensure,ensure,362433.0,ensure powder 400gm vanilla,others,ensure,ensure powder 400 vanilla,ensure powder 400gm vanilla ,0.6708203932499369,0.6708203932499369,0.0,ensure diabetic vanilla 400gm jar ,0.0,gm ,gm ,400gm,ABBOTT NUTRA,,,850.0,0.0,,,1,0.6708203932499369,,,,,,
30119,pernex ac 2.5% 20gm,,others,pernex ac 2.5%,pernex ac 2.5% 20,0.0,pernex ac,pernex,pernex,pernex,274999.0,pernex ac 2.5% gel 20gm,others,pernex,pernex ac 2.5% gel 20,pernex ac 2.5% gel 20gm ,0.9128709291752768,0.9128709291752768,0.0,pernex ac 2.5% 20gm ,0.0,gm ,gm ,20gm,Oaknet Healthcare Pvt Ltd,,,58.33,0.0,,,1,0.9128709291752768,,,,,,
30193,nasivion (mini) 0.01%drops 10ml,,others,nasivion mini 0.01%,nasivion mini 0.01% drops 10,0.0,nasivion mini,nasivion,nasivion,nasivion,248460.0,nasivion mini 0.01% nasal drops 10ml,others,nasivion,nasivion mini 0.01% nasal drops 10,nasivion mini 0.01% nasal drops 10ml ,0.9258200997725514,0.9258200997725514,0.0,nasivion mini 0.01% drops 10ml ,0.0,ml ,ml ,10ml,PROCTER AND GAMBLE HEALTHCARE LTD,,,75.6,0.0,,,1,0.9258200997725514,,,,,,
30194,neurobion alfa 20s,,others,neurobion alfa 20s,neurobion alfa 20s,0.0,neurobion alfa,neurobion,neurobion,neurobion,372358.0,neurobion alfa capsule 20s,capsule,neurobion,neurobion alfa 20s,neurobion alfa capsule 20s ,0.8660254037844387,0.8660254037844387,0.0,neurobion alfa 20s ,2.0,,,20s,PROCTER AND GAMBLE HEALTHCARE LTD,,,337.7,1.0,,,1,1.0000000000000002,,,,,,
30218,glucy nano  shot 5ml,,others,glucy nano shot,glucy nano shot 5,0.0,glucy nano,glucy,glucy,glucy,370118.0,glucy shot glutathione with vitamin c oral solution 5ml,others,glucy,glucy shot glutathione with vitamin c oral solution 5,glucy shot glutathione with vitamin c oral solution 5ml ,0.5,0.5,0.0,glucy nano shot 5ml ,0.0,ml ,ml ,5ml,MEDISTE PHARMA,,,155.0,0.0,,,1,0.5,,,,,,
30249,septran paediatric sus 60ml,,others,septran paediatric sus,septran paediatric sus 60,0.0,septran paediatric,septran,septran,septran,378002.0,septran paediatric oral suspension 60ml,others,septran,septran paediatric oral suspension 60,septran paediatric oral suspension 60ml ,0.6708203932499369,0.6708203932499369,0.0,septran paediatric sus 60ml ,0.0,ml ,ml ,60ml,KOYE PHARMACEUTICALS PVT.LTD,,,24.86,0.0,,,1,0.6708203932499369,,,,,,
30394,healacid o syo 170ml,,others,healacid o syo,healacid o syo 170,0.0,healacid o,healacid,healacid,healacid,370290.0,healacid o oral suspension refreshing tangy sugar free 170ml,others,healacid,healacid o oral suspension refreshing tangy sf 170,healacid o oral suspension refreshing tangy sf 170ml ,0.5303300858899106,0.5303300858899106,0.0,healacid o syo 170ml ,0.0,ml ,ml ,170ml,Ultimate Healthcare,,,116.5,0.0,,,1,0.5303300858899106,,,,,,
30398,u-cox mr 10s,,others,u cox 10s,u cox 10s,0.0,u cox,u,u,u,375564.0,u cox 90 tablet 10s,tablet,u,u cox 90 10s,u cox 90 tablet 10s ,0.7745966692414834,0.7745966692414834,0.0,u cox 10s ,2.0,,,10s,Ultimate Healthcare,,,168.0,1.0,,,1,0.8660254037844387,,,,,,
3040,amlosafe-h 10s,,others,amlosafe h 10s,aosafe h 10s,0.0,amlosafe h,amlosafe,amlosafe,amlosafe,111440.0,amlosafe h tablet 10s,tablet,amlosafe,aosafe h 10s,amlosafe h tablet 10s ,0.8660254037844387,0.8660254037844387,0.0,amlosafe h 10s ,2.0,,,10s,GENETICA,,,64.55,1.0,,,1,1.0000000000000002,,,,,,
30490,acne uv spf30  30gm,,others,acne uv spf30,acne uv spf30 30,0.0,acne uv,acne,acne,acne,102963.0,acne uv gel 30gm,others,acne,acne uv gel 30,acne uv gel 30gm ,0.75,0.75,0.0,acne uv spf30 30gm ,0.0,gm ,gm ,30gm,IPCA LABORATORIES LTD,,,450.0,0.0,,,1,0.75,,,,,,
30600,sitaglo msr forte 100mg/1000mg 15tab 15s,,others,sitaglo msr forte,sitaglo msr forte 100/1000 15s,0.0,sitaglo msr,sitaglo,sitaglo,sitaglo,383150.0,sitaglo m sr forte 100mg/1000mg tablet 15s,tablet,sitaglo,sitaglo m forte 100/1000 15s,sitaglo m forte 100mg/1000mg tablet 15s ,0.7715167498104595,0.7715167498104595,0.0,sitaglo msr forte 100mg/1000mg 15s 15s ,0.0,mg ,mg ,15s,ARISTO,,,208.5,1.0,,,1,0.8333333333333335,,,,,,
30705,glimital m2 10s,,others,glimital m2 10s,glimital m2 10s,0.0,glimital m2,glimital,glimital,glimital,202582.0,glimital m2 tablet sr 10s,tablet,glimital,glimital m2 10s,glimital m2 tablet 10s ,0.8660254037844387,0.8660254037844387,0.0,glimital m2 10s ,2.0,,,10s,TALENT INDIA LTD,,,64.5,1.0,,,1,1.0000000000000002,,,,,,
30714,olay plus 10s,,others,olay plus 10s,olay plus 10s,0.0,olay plus,olay,olay,olay,261884.0,olay plus tablet 10s,tablet,olay,olay plus 10s,olay plus tablet 10s ,0.8660254037844387,0.8660254037844387,0.0,olay plus 10s ,2.0,,,10s,TALENT INDIA LTD,,,90.0,1.0,,,1,1.0000000000000002,,,,,,
30716,preega nt 10s,,others,preega nt 10s,preega nt 10s,0.0,preega nt,preega,preega,preega,279411.0,preega nt tablet 10s,tablet,preega,preega nt 10s,preega nt tablet 10s ,0.8660254037844387,0.8660254037844387,0.0,preega nt 10s ,2.0,,,10s,TALENT INDIA LTD,,,184.0,1.0,,,1,1.0000000000000002,,,,,,
30718,telmital ct 10s,,others,telmital ct 10s,telmital ct 10s,0.0,telmital ct,telmital,telmital,telmital,323623.0,telmital ct tablet 10s,tablet,telmital,telmital ct 10s,telmital ct tablet 10s ,0.8660254037844387,0.8660254037844387,0.0,telmital ct 10s ,2.0,,,10s,TALENT INDIA LTD,,,99.0,1.0,,,1,1.0000000000000002,,,,,,
30732,calcito-s 10s,,others,calcito s 10s,calcito s 10s,0.0,calcito s,calcito,calcito,calcito,378407.0,calcito s 100iu injection 1ml,injection,calcito,calcito s 100iu injection 1,calcito s 100iu injection 1ml ,0.5163977794943222,0.5163977794943222,0.0,calcito s 10s ,2.0,,ml ,10s,AAA PHARMATRADE PVT LTD,,,295.0,1.0,,,1,0.5163977794943222,,,,,,
30741,acogut 300 er 10s,,others,acogut 300 10s,acogut 300 10s,0.0,acogut 300,acogut,acogut,acogut,366247.0,acogut 300 er tablet 10s,tablet,acogut,acogut 300 10s,acogut 300 tablet 10s ,0.8660254037844387,0.8660254037844387,0.0,acogut 300 10s ,2.0,,,10s,LUPIN LTD,,,384.8,1.0,,,1,1.0000000000000002,,,,,,
30744,sitaxa m xr 100+500,,others,sitaxa m 100+500,sitaxa m 100+500,0.0,sitaxa m,sitaxa,sitaxa,sitaxa,377471.0,sitaxa m xr 100mg/500mg tablet 10s,tablet,sitaxa,sitaxa m 100/500 10s,sitaxa m 100mg/500mg tablet 10s ,0.8164965809277261,0.8164965809277261,0.0,sitaxa m 100+500 ,2.0,,mg ,10,TORRENT,,,159.0,1.0,,,1,0.8944271909999159,,,,,,
316931105,l-cin-oz-syp 60ml,,syrup,l cin oz,l cin oz syrup 60,1.0,l cin,l,l,l,225422.0,l cin syrup 60ml,syrup,l,l cin syrup 60,l cin syrup 60ml ,0.8944271909999159,0.8944271909999159,0.0,l cin oz syrup 60ml ,0.0,ml ,ml ,60ml,LUPIN LTD,,,164.9,0.0,,,1,0.8944271909999159,,,,,,
317730854,ampoxin cv forte 30ml,,others,ampoxin cv forte,ampoxin cv forte 30,0.0,ampoxin cv,ampoxin,ampoxin,ampoxin,112019.0,ampoxin cv forte dry syrup 30ml,syrup,ampoxin,ampoxin cv forte dry syrup 30,ampoxin cv forte dry syrup 30ml ,0.8164965809277261,0.8164965809277261,0.0,ampoxin cv forte 30ml ,0.0,ml ,ml ,30ml,TORRENT,,,153.15,1.0,,,1,0.8164965809277261,,,,,,
318331195,new olesoft max cream 300gm,,others,new olesoft max,new olesoft max cream 300,0.0,new olesoft,new,new,new,372412.0,new olesoft max cream 150gm,others,new,new olesoft max cream 150,new olesoft max cream 150gm ,0.7999999999999998,0.7999999999999998,0.0,new olesoft max cream 300gm ,0.0,gm ,gm ,300gm,ALKEM,,,715.0,0.0,,,1,0.7999999999999998,,,,,,
318331196,olesoft  ph 5.5 soap 75gm,,others,olesoft ph 5.5,olesoft ph 5.5 soap 75,0.0,olesoft ph,olesoft,olesoft,olesoft,383276.0,olesoft 5.5 moisturizing soap 75gm,others,olesoft,olesoft 5.5 moisturizing soap 75,olesoft 5.5 moisturizing soap 75gm ,0.8749999999999998,0.8749999999999998,0.0,olesoft ph 5.5 soap 75gm ,0.0,gm ,gm ,75gm,ALKEM,,,180.0,0.0,,,1,0.8749999999999998,,,,,,
319131134,nebilong 10tab 10s,,others,nebilong 10s 10s,nebilong 10s,0.0,nebilong 10s,nebilong,nebilong,nebilong,250033.0,nebilong tablet 10s,tablet,nebilong,nebilong 10s,nebilong tablet 10s ,0.8164965809277259,0.8164965809277259,0.0,nebilong 10s 10s ,2.0,,,10s,MICRO,,,135.0,1.0,,,1,0.9999999999999998,,,,,,
333431061,ubd max 10,,others,ubd max 10,ubd max 10,0.0,ubd max,ubd,ubd,ubd,385884.0,ubd max softgel capsule 10s,capsule,ubd,ubd max softgel 10s,ubd max softgel capsule 10s ,0.5163977794943222,0.5163977794943222,0.0,ubd max 10 ,2.0,,,10,RESOLUTE HEALTHCARE,,,650.0,1.0,,,1,0.5773502691896258,,,,,,
334230919,doloswift 50 10s,,others,doloswift 50 10s,doloswift 50 10s,0.0,doloswift 50,doloswift,doloswift,doloswift,378823.0,doloswift 50mg tablet 10s,tablet,doloswift,doloswift 50 10s,doloswift 50mg tablet 10s ,0.8660254037844387,0.8660254037844387,0.0,doloswift 50 10s ,2.0,,mg ,10s,CELL SALVE PHARMACEUTICALS,,,279.0,1.0,,,1,1.0000000000000002,,,,,,
339230253,majik gold 15s,,others,majik gold 15s,majik gold 15s,0.0,majik gold,majik,majik,majik,234065.0,majik capsule 10s,capsule,majik,majik 10s,majik capsule 10s ,0.33333333333333337,0.33333333333333337,0.0,majik gold 15s ,2.0,,,15s,IND SWIFT LABORATORIES LTD,,,163.35,1.0,,,1,0.40824829046386296,,,,,,
339931010,aquaray forte eye drop 10ml,,others,aquaray forte eye,aquaray forte eye drops 10,0.0,aquaray forte,aquaray,aquaray,aquaray,114410.0,aquaray eye drop 10ml,others,aquaray,aquaray eye drops 10,aquaray eye drops 10ml ,0.8944271909999159,0.8944271909999159,1.0,aquaray forte eye drops 10ml ,0.0,ml ,ml ,10ml,RAYMED PHARMACEUTICALS LTD,,,200.0,0.0,,,1,0.8944271909999159,,,,,,
350631168,moforx - kt eye drop 5ml,,others,moforx kt eye,moforx kt eye drops 5,0.0,moforx kt,moforx,moforx,moforx,371943.0,moforx eye drop 5ml,others,moforx,moforx eye drops 5,moforx eye drops 5ml ,0.8944271909999159,0.8944271909999159,0.0,moforx kt eye drops 5ml ,0.0,ml ,ml ,5ml,IRX PHARMACEUTICALS PVT. LTD.,,,170.0,0.0,,,1,0.8944271909999159,,,,,,
361030941,liplac-le 10s,,others,liplac le 10s,liplac le 10s,0.0,liplac le,liplac,liplac,liplac,378718.0,liplac le tablet 10s,tablet,liplac,liplac le 10s,liplac le tablet 10s ,0.8660254037844387,0.8660254037844387,0.0,liplac le 10s ,2.0,,,10s,MALOOK PHARMACEUTICALS,,,495.0,1.0,,,1,1.0000000000000002,,,,,,
3752,monocef o cv 100 syp 30ml,,syrup,monocef o cv,monocef o cv 100 syrup 30,1.0,monocef o,monocef,monocef,monocef,243332.0,monocef o cv dry syrup 30ml,syrup,monocef,monocef o cv dry syrup 30,monocef o cv dry syrup 30ml ,0.8333333333333335,0.8333333333333335,0.0,monocef o cv 100 syrup 30ml ,0.0,ml ,ml ,30ml,ARISTO,,,165.0,0.0,,,1,0.8333333333333335,,,,,,
4135,refzil o oral drop 10ml,,others,refzil o oral,refzil o oral drops 10,0.0,refzil o,refzil,refzil,refzil,288347.0,refzil o 50mg drop 10ml,others,refzil,refzil o 50 drops 10,refzil o 50mg drops 10ml ,0.7999999999999998,0.7999999999999998,0.0,refzil o oral drops 10ml ,0.0,ml ,ml ,10ml,RANBAXY,,,146.0,0.0,,,1,0.7999999999999998,,,,,,
6246,clarina face wash 60ml,,others,clarina face wash,clarina face wash 60,0.0,clarina face,clarina,clarina,clarina,382441.0,clarina antiacne face wash 60ml,others,clarina,clarina antiacne face wash 60,clarina antiacne face wash 60ml ,0.8944271909999159,0.8944271909999159,0.0,clarina face wash 60ml ,0.0,ml ,ml ,60ml,HIMALAYA DRUG CO.,,,110.0,0.0,,,1,0.8944271909999159,,,,,,
7244,anaboom hair serum 60ml,,others,anaboom hair serum,anaboom hair serum 60,0.0,anaboom hair,anaboom,anaboom,anaboom,112537.0,anaboom anti hair fall serum 60ml,others,anaboom,anaboom anti hair fall serum 60,anaboom anti hair fall serum 60ml ,0.8164965809277261,0.8164965809277261,0.0,anaboom hair serum 60ml ,0.0,ml ,ml ,60ml,RANBAXY,,,1310.0,0.0,,,1,0.8164965809277261,,,,,,
7350,depiwhite masque f/p 40ml,,others,depiwhite masque f/p,depiwhite masque f/p 40,0.0,depiwhite masque,depiwhite,depiwhite,depiwhite,163697.0,depiwhite masque 40ml,others,depiwhite,depiwhite masque 40,depiwhite masque 40ml ,0.7745966692414834,0.7745966692414834,0.0,depiwhite masque f/p 40ml ,0.0,ml ,ml ,40ml,DR. REDDY LABORATORIES LTD,,,1072.0,0.0,,,1,0.7745966692414834,,,,,,
7817,cetaphil dam 100g 100gm,,others,cetaphil dam 100g,cetaphil dam 100g 100,0.0,cetaphil dam,cetaphil,cetaphil,cetaphil,150159.0,cetaphil dam lotion 100gm,others,cetaphil,cetaphil dam lotion 100,cetaphil dam lotion 100gm ,0.75,0.75,0.0,cetaphil dam 100g 100gm ,0.0,gm ,gm ,100gm,GALDERMA,,,518.0,0.0,,,1,0.75,,,,,,
8021,uriliser oral sol. 200ml,,others,uriliser oral sol.,uriliser oral sol. 200,0.0,uriliser oral,uriliser,uriliser,uriliser,334216.0,uriliser oral solution 200ml,others,uriliser,uriliser oral solution 200,uriliser oral solution 200ml ,0.75,0.75,0.0,uriliser oral sol. 200ml ,0.0,ml ,ml ,200ml,WATER BUSHNELL,,,186.76,0.0,,,1,0.75,,,,,,
8283,pataday opthalmic sol. 2.5ml,,others,pataday eye sol.,pataday eye sol. 2.5,0.0,pataday eye,pataday,pataday,pataday,272255.0,pataday opthalmic solution 2.5ml,others,pataday,pataday eye drops 2.5,pataday eye drops 2.5ml ,0.7999999999999998,0.7999999999999998,0.0,pataday eye sol. 2.5ml ,0.0,ml ,ml ,2.5ml,ALCON,,,436.0,0.0,,,1,0.7999999999999998,,,,,,
8320,montair -10 15s,,others,montair 10 15s,montair 10 15s,0.0,montair 10,montair,montair,montair,243586.0,montair 10 tablet 15s,tablet,montair,montair 10 15s,montair 10 tablet 15s ,0.8660254037844387,0.8660254037844387,0.0,montair 10 15s ,2.0,,,15s,CIPLA LTD,,,246.28,1.0,,,1,1.0000000000000002,,,,,,
8894,mox 125 dry syp 30ml,,syrup,mox 125 dry,mox 125 dry 30,1.0,mox 125,mox,mox,mox,376990.0,mox 125mg suspension 30ml,others,mox,mox 125 30,mox 125mg suspension 30ml ,0.6708203932499369,0.6708203932499369,0.0,mox 125 dry syrup 30ml ,0.0,ml ,ml ,30ml,RANBAXY,,,29.5,1.0,,,1,0.8660254037844387,,,,,,
8895,mox 250 redimix 60ml,,others,mox 250 redimix,mox 250 redimix 60,0.0,mox 250,mox,mox,mox,378165.0,mox 250mg suspension 60ml,others,mox,mox 250 suspension 60,mox 250mg suspension 60ml ,0.75,0.75,0.0,mox 250 redimix 60ml ,0.0,ml ,ml ,60ml,RANBAXY,,,100.25,0.0,,,1,0.75,,,,,,
8912,la shield ir gel spf30 60gm,,others,la shield ir,la shield ir gel spf30 60,0.0,la shield,la,la,la,223754.0,la shield ir sunscreen gel spf 30 60gm,others,la,la shield ir sunscreen gel spf 30 60,la shield ir sunscreen gel spf 30 60gm ,0.7216878364870323,0.7216878364870323,0.0,la shield ir gel spf30 60gm ,0.0,gm ,gm ,60gm,Glenmark Pharmaceuticals Ltd,,,930.0,0.0,,,1,0.7216878364870323,,,,,,
9076,simyl mct pow 400gm,,others,simyl mct pow,simyl mct pow 400,0.0,simyl mct,simyl,simyl,simyl,362295.0,simyl mct powder 400gm,others,simyl,simyl mct powder 400,simyl mct powder 400gm ,0.75,0.75,0.0,simyl mct pow 400gm ,0.0,gm ,gm ,400gm,FDC LTD.,,,510.0,0.0,,,1,0.75,,,,,,
925,tacko-m 10s,,others,tacko m 10s,tacko m 10s,0.0,tacko m,tacko,tacko,tacko,321026.0,tacko m 20mg tablet 10s,tablet,tacko,tacko m 20 10s,tacko m 20mg tablet 10s ,0.7745966692414834,0.7745966692414834,0.0,tacko m 10s ,2.0,,mg ,10s,SYSTOPIC,,,27.5,1.0,,,1,0.8660254037844387,,,,,,
9415,o lyte ors 200ml,,others,o lyte ors,o lyte ors 200,0.0,o lyte,o,o,o,259210.0,o lyte liquid 200ml apple,others,o,o lyte liquid 200 apple,o lyte liquid 200ml apple ,0.6708203932499369,0.6708203932499369,0.0,o lyte ors 200ml ,0.0,ml ,ml ,200ml,ARISTO,,,32.56,0.0,,,1,0.6708203932499369,,,,,,
9602,rb tone rapid syp 225ml,,syrup,rb tone rapid,rb tone rapid syrup 225,1.0,rb tone,rb,rb,rb,287415.0,rb red xt syrup 150ml,syrup,rb,rb red syrup 150,rb red syrup 150ml ,0.4472135954999579,0.4472135954999579,0.0,rb tone rapid syrup 225ml ,0.0,ml ,ml ,225ml,MEDLEY PHARMACEUTICALS LTD,,,249.0,0.0,,,1,0.4472135954999579,,,,,,
9656,oflomac oral sol. 30ml,,others,oflomac oral sol.,oflomac oral sol. 30,0.0,oflomac oral,oflomac,oflomac,oflomac,260878.0,oflomac oral solution 30ml,others,oflomac,oflomac oral solution 30,oflomac oral solution 30ml ,0.75,0.75,0.0,oflomac oral sol. 30ml ,0.0,ml ,ml ,30ml,MACLEODS,,,39.6,0.0,,,1,0.75,,,,,,
9681,threptin vanilla diskette 1kg,,others,threptin vanilla diskette,threptin vanilla diskette 1,0.0,threptin vanilla,threptin,threptin,threptin,326066.0,threptin diskette 1kg vanilla,others,threptin,threptin diskette 1 vanilla,threptin diskette 1kg vanilla ,1.0,1.0,0.0,threptin vanilla diskette 1kg ,2.0,,,1kg,RAPTAKOS BRETT & CO LTD,,,1720.0,0.0,,,1,1.0,,,,,,
11285,sensodyne repair & protect 70gm,,others,sensodyne repair & protect,sensodyne repair & protect 70,0.0,sensodyne repair &,sensodyne repair,sensodyne,sensodyne,309920.0,sensodyne repair & protect toothpaste 70gm,others,sensodyne,sensodyne repair & protect toothpaste 70,sensodyne repair & protect toothpaste 70gm ,0.8944271909999159,0.8944271909999159,0.0,sensodyne repair & protect 70gm ,0.0,gm ,gm ,70gm,GALAXO SMITH KLINE OTC,,,185.0,0.0,,,1,0.8944271909999159,,,,,,
1270,senquel f medicated oral gel 100gm,,others,senquel f medicated dental,senquel f medicated dental gel 100,0.0,senquel f medicated,senquel f,senquel,senquel,361883.0,senquel  f toothpaste 100gm,others,senquel,senquel f toothpaste 100,senquel f toothpaste 100gm ,0.6123724356957946,0.6123724356957946,0.0,senquel f medicated dental gel 100gm ,0.0,gm ,gm ,100gm,DR. REDDY LABORATORIES LTD,,,160.75,0.0,,,1,0.6123724356957946,,,,,,
12701,sensodyne repair & protect 100gm,,others,sensodyne repair & protect,sensodyne repair & protect 100,0.0,sensodyne repair &,sensodyne repair,sensodyne,sensodyne,309923.0,sensodyne repair & protect toothpaste 100gm,others,sensodyne,sensodyne repair & protect toothpaste 100,sensodyne repair & protect toothpaste 100gm ,0.8944271909999159,0.8944271909999159,0.0,sensodyne repair & protect 100gm ,0.0,gm ,gm ,100gm,GALAXO SMITH KLINE OTC,,,235.0,0.0,,,1,0.8944271909999159,,,,,,
1271,senquel f medicated oral gel 50gm,,others,senquel f medicated dental,senquel f medicated dental gel 50,0.0,senquel f medicated,senquel f,senquel,senquel,309827.0,senquel  f toothpaste 50gm,others,senquel,senquel f toothpaste 50,senquel f toothpaste 50gm ,0.6123724356957946,0.6123724356957946,0.0,senquel f medicated dental gel 50gm ,0.0,gm ,gm ,50gm,DR. REDDY LABORATORIES LTD,,,103.5,0.0,,,1,0.6123724356957946,,,,,,
14605,tsart trio 12.5 10s,,others,tsart trio 12.5 10s,tsart trio 12.5 10s,0.0,tsart trio 12.5,tsart trio,tsart,tsart,331251.0,tsart trio 12.5 tablet 10s,tablet,tsart,tsart trio 12.5 10s,tsart trio 12.5 tablet 10s ,0.9128709291752768,0.9128709291752768,0.0,tsart trio 12.5 10s ,2.0,,,10s,ALKEM,,,207.0,1.0,,,1,0.9999999999999998,,,,,,
14606,tsart trio 6.25 10s,,others,tsart trio 6.25 10s,tsart trio 6.25 10s,0.0,tsart trio 6.25,tsart trio,tsart,tsart,331252.0,tsart trio 6.25 tablet 10s,tablet,tsart,tsart trio 6.25 10s,tsart trio 6.25 tablet 10s ,0.9128709291752768,0.9128709291752768,0.0,tsart trio 6.25 10s ,2.0,,,10s,ALKEM,,,193.0,1.0,,,1,0.9999999999999998,,,,,,
14729,olmark-h 40tab 15s,,others,olmark h 40s 15s,olmark h 40s 15s,0.0,olmark h 40s,olmark h,olmark,olmark,372817.0,olmark h tablet 15s,tablet,olmark,olmark h 15s,olmark h tablet 15s ,0.75,0.75,0.0,olmark h 40s 15s ,2.0,,,15s,INTAS PHARMACEUTICALS,,,350.0,1.0,,,1,0.8660254037844387,,,,,,
15139,pred forte opthalmic sol. 10ml,,others,pred forte eye sol.,pred forte eye sol. 10,0.0,pred forte eye,pred forte,pred,pred,279301.0,pred forte eye drop 10ml,others,pred,pred forte eye drops 10,pred forte eye drops 10ml ,0.7999999999999998,0.7999999999999998,0.0,pred forte eye sol. 10ml ,0.0,ml ,ml ,10ml,ALLERGAN INDIA PVT LTD,,,62.46,0.0,,,1,0.7999999999999998,,,,,,
15769,whisper choice ultra 6psc,,others,whisper choice ultra 6psc,whisper choice ultra 6psc,0.0,whisper choice ultra,whisper choice,whisper,whisper,342650.0,whisper choice ultra sanitary pads 20 xl,others,whisper,whisper choice ultra sanitary pads 20,whisper choice ultra sanitary pads 20 ,0.6123724356957946,0.6123724356957946,0.0,whisper choice ultra 6psc ,2.0,,,6psc,PROCTER AND GAMBLE,,,45.0,0.0,,,1,0.6123724356957946,,,,,,
